Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,Season,Home_AvgGoalsFor_L5,Home_AvgGoalsAgainst_L5,Home_AvgShotsFor_L5,Home_AvgShotsAgainst_L5,Home_AvgShotsOnTargetFor_L5,Home_AvgShotsOnTargetAgainst_L5,Home_AvgCornersFor_L5,Home_AvgCornersAgainst_L5,Home_AvgPoints_L5,Home_MatchesPlayed,Away_AvgGoalsFor_L5,Away_AvgGoalsAgainst_L5,Away_AvgShotsFor_L5,Away_AvgShotsAgainst_L5,Away_AvgShotsOnTargetFor_L5,Away_AvgShotsOnTargetAgainst_L5,Away_AvgCornersFor_L5,Away_AvgCornersAgainst_L5,Away_AvgPoints_L5,Away_MatchesPlayed,Diff_AvgPoints_L5,Diff_AvgGoalsFor_L5
2022-08-15,Cagliari,Genoa,1,0,H,0,0,H,10,7,3,3,8,13,5,5,0,1,0,0,2025/6,0.4,0.6,9.0,10.4,2.8,3.8,6.0,5.0,1.0,48,0.4,0.0,8.6,11.0,2.8,3.6,4.4,4.0,1.8,47,-0.8,0.0
2022-08-15,AC Milan,Intel Milan,2,3,A,1,3,H,12,10,5,4,16,11,3,12,1,1,0,0,2024/5,1.0,0.2,9.6,9.0,3.0,3.4,3.8,5.2,2.6,38,1.2,0.6,18.8,14.4,7.6,5.2,5.0,4.8,1.4,40,1.2000000000000002,-0.19999999999999996
2022-08-15,Empoli,Torino,1,0,H,0,0,H,8,15,3,4,18,13,3,4,3,3,0,0,2024/5,0.2,0.2,8.4,8.0,3.0,2.8,4.6,6.8,1.2,33,0.0,0.4,9.4,8.2,2.8,2.8,4.2,4.6,0.6,44,0.6,0.2
2022-08-15,Bologna,Lazio,1,0,H,0,0,H,7,12,2,5,9,12,11,5,1,1,0,0,2023/4,0.4,0.4,11.8,9.8,4.4,3.0,4.6,5.8,1.6,37,0.4,1.0,10.2,9.8,3.6,3.2,4.2,5.0,1.0,37,0.6000000000000001,0.0
2022-08-15,Verona,AC Milan,1,0,H,0,0,H,7,10,2,4,18,15,2,5,3,2,0,0,2025/6,0.4,0.2,8.4,8.0,3.2,3.0,4.8,3.8,1.6,43,0.8,0.2,12.4,12.8,4.8,4.6,4.2,5.4,1.8,37,-0.19999999999999996,-0.4
2022-08-15,Fiorentina,Empoli,0,1,A,0,0,H,11,10,5,3,10,12,3,5,3,2,0,0,2025/6,0.6,0.0,11.4,15.6,4.0,6.4,5.0,4.2,2.2,40,0.4,0.6,9.4,8.6,4.0,3.0,3.8,3.8,0.8,46,1.4000000000000001,0.19999999999999996
2022-08-15,AC Milan,Lecce,1,1,D,0,0,H,10,8,4,3,17,13,12,2,1,1,0,0,2022/3,1.2,0.8,9.8,9.2,3.4,3.4,3.8,6.8,2.0,39,0.2,0.6,8.8,10.0,3.0,3.8,7.0,4.0,1.0,41,1.0,1.0
2022-08-15,AC Milan,Genoa,1,0,H,0,0,H,8,10,3,3,15,9,3,4,2,3,0,0,2024/5,1.0,0.8,9.6,8.4,3.4,3.2,5.2,6.0,1.6,40,0.4,0.2,8.2,11.0,2.8,3.6,5.0,4.4,1.6,48,0.0,0.6
2022-08-15,Roma,Sassuolo,0,0,D,0,0,H,9,12,3,5,17,8,4,5,3,0,0,0,2025/6,0.2,0.4,10.6,13.2,4.4,4.8,5.4,4.4,1.0,37,0.4,0.4,9.4,11.4,3.2,4.0,6.6,4.4,1.2,44,-0.19999999999999996,-0.2
2022-08-15,Roma,Sassuolo,1,1,D,0,0,H,12,6,5,2,11,18,7,4,3,1,0,0,2024/5,0.2,0.4,10.8,13.0,4.4,4.8,5.4,3.8,1.0,38,0.4,0.4,8.4,10.0,3.0,3.2,5.6,4.2,1.2,45,-0.19999999999999996,-0.2
2022-08-15,Cagliari,Verona,2,0,H,0,0,H,8,7,3,3,12,17,5,2,1,0,0,0,2025/6,0.6,0.4,9.0,10.4,2.8,4.0,6.2,4.2,1.6,49,0.2,1.4,10.2,9.0,4.0,3.2,5.0,4.0,0.2,38,1.4000000000000001,0.39999999999999997
2022-08-16,Lecce,Bologna,2,0,H,0,0,H,7,11,2,4,9,14,8,8,0,2,0,0,2022/3,0.2,0.6,8.8,10.2,3.6,3.2,5.2,6.0,0.8,44,0.2,0.6,10.0,9.6,3.2,3.2,4.0,7.0,0.6,43,0.20000000000000007,0.0
2022-08-16,Verona,Como,0,0,D,0,0,H,8,14,3,5,13,17,6,4,0,3,0,0,2022/3,0.6,0.0,8.6,7.6,3.2,2.8,3.4,4.0,2.2,44,0.4,0.2,9.0,8.4,3.0,2.8,4.0,6.2,1.6,39,0.6000000000000001,0.19999999999999996
2022-08-16,Atalanta,Monza,2,0,H,0,0,H,10,8,4,3,10,10,6,6,2,2,0,0,2022/3,1.4,1.0,13.2,11.0,4.6,4.2,5.2,4.2,1.2,39,0.0,0.8,7.8,9.2,2.6,3.6,5.2,4.0,0.2,41,1.0,1.4
2022-08-16,Roma,Intel Milan,1,1,D,1,0,H,16,14,5,4,11,9,6,6,2,3,0,0,2024/5,0.4,0.4,11.0,11.0,4.4,4.0,5.0,4.0,1.2,39,1.2,1.0,17.0,13.8,6.6,5.0,6.4,4.6,1.4,41,-0.19999999999999996,-0.7999999999999999
2022-08-16,Fiorentina,Como,0,1,A,0,0,H,10,11,4,4,12,17,4,2,2,0,0,0,2024/5,0.6,0.2,12.2,14.8,4.6,6.0,5.2,4.8,2.0,41,0.4,0.2,10.4,8.6,3.6,3.0,3.8,6.0,1.6,40,0.3999999999999999,0.19999999999999996
2022-08-16,Juventus,Intel Milan,3,0,H,1,0,H,23,18,8,7,9,16,10,9,1,1,0,0,2022/3,1.0,0.8,10.2,11.8,3.2,4.2,5.0,5.6,1.8,38,1.2,0.8,15.8,13.8,5.8,4.6,7.2,5.0,1.6,42,0.19999999999999996,-0.19999999999999996
2022-08-16,Roma,Napoli,3,1,H,0,0,H,11,9,4,3,8,18,3,2,0,3,0,0,2025/6,0.6,0.6,12.0,10.4,4.4,3.6,5.8,4.8,1.2,40,0.8,0.8,13.2,10.4,4.6,4.0,4.8,6.4,1.4,40,-0.19999999999999996,-0.20000000000000007
2022-08-16,Intel Milan,Bologna,3,1,H,3,0,H,16,13,6,3,8,16,7,6,3,0,0,0,2024/5,1.8,0.6,13.8,13.0,5.6,4.8,5.4,6.4,2.0,41,0.2,1.0,10.6,9.2,3.4,3.0,4.4,7.4,0.4,44,1.6,1.6
2022-08-16,Torino,Fiorentina,1,1,D,0,0,H,8,12,2,5,14,17,3,2,1,1,0,0,2023/4,0.2,0.4,9.6,8.4,3.2,2.6,5.2,3.4,1.0,38,0.4,0.2,5.4,8.6,1.8,2.8,4.4,4.6,1.6,49,-0.6000000000000001,-0.2
2022-08-16,Como,Lecce,0,1,A,0,0,H,7,15,2,7,18,8,4,2,0,1,0,0,2025/6,0.6,0.6,6.2,7.8,1.6,2.6,5.2,3.8,1.4,40,0.4,0.4,8.8,9.4,3.0,3.6,6.2,5.4,1.2,42,0.19999999999999996,0.19999999999999996
2022-08-16,Intel Milan,Lazio,3,2,H,3,1,H,25,12,9,5,13,17,6,9,0,2,0,0,2023/4,2.2,0.8,14.2,13.8,5.6,4.8,6.2,6.4,2.0,42,0.2,1.2,10.6,9.2,3.8,3.0,4.8,6.0,0.4,38,1.6,2.0
2022-08-16,Bologna,Sassuolo,0,0,D,0,0,H,10,3,4,1,15,17,3,7,0,2,0,0,2022/3,0.6,0.4,11.2,9.8,4.2,3.2,6.2,5.6,2.0,38,0.6,0.6,8.2,10.4,3.0,3.6,4.8,4.8,1.2,46,0.8,0.0
2022-08-16,Bologna,AC Milan,0,1,A,0,0,H,13,6,5,2,16,13,9,9,2,0,0,0,2022/3,0.4,0.4,11.4,7.6,4.4,2.6,6.0,6.0,1.6,39,0.8,0.4,11.4,11.2,4.2,4.0,4.4,5.0,1.6,38,0.0,-0.4
2022-08-16,Udinese,Monza,0,0,D,0,0,H,6,9,2,4,18,10,8,8,2,0,0,0,2022/3,0.6,0.2,8.4,8.6,3.0,2.8,3.6,7.2,1.8,45,0.0,1.0,7.6,8.4,2.6,3.2,5.2,4.6,0.2,42,1.6,0.6
2022-08-16,Venezia,Empoli,2,1,H,0,1,H,7,11,2,5,16,11,6,6,2,1,0,0,2025/6,0.2,0.0,10.6,11.2,3.4,4.0,3.8,5.4,1.4,42,0.6,0.6,8.8,9.8,3.4,3.8,4.0,4.0,1.2,47,0.19999999999999996,-0.39999999999999997
2022-08-16,Verona,Napoli,0,1,A,0,1,H,8,9,3,3,15,12,6,7,0,2,0,0,2025/6,0.6,0.0,9.2,7.8,3.6,2.6,4.2,4.0,2.2,45,0.6,0.8,13.2,10.4,4.6,4.0,4.8,5.6,1.4,41,0.8000000000000003,0.0
2022-08-16,AC Milan,Empoli,2,0,H,1,0,H,16,6,7,2,14,18,8,3,2,2,0,0,2022/3,1.2,0.8,10.2,8.2,3.8,3.0,4.6,6.2,2.0,41,0.8,1.0,9.0,8.8,3.6,3.2,4.6,4.4,1.0,48,1.0,0.3999999999999999
2022-08-16,AC Milan,Monza,0,2,A,0,1,H,15,15,5,7,16,18,3,4,0,1,0,0,2023/4,1.4,0.8,11.6,8.0,4.6,2.8,5.8,5.6,2.0,42,0.0,0.8,8.8,8.0,3.2,3.0,6.0,5.2,0.4,43,1.6,1.4
2022-08-16,Venezia,Monza,1,0,H,0,0,H,10,11,3,5,17,13,6,8,0,0,0,0,2025/6,0.6,0.2,10.0,12.0,3.2,4.6,3.6,5.6,1.8,43,0.4,0.6,9.6,9.4,3.8,3.4,5.2,5.0,1.0,44,0.8,0.19999999999999996
2022-08-16,Monza,Venezia,0,0,D,0,0,H,13,10,6,4,10,17,3,5,2,0,0,0,2025/6,0.2,0.6,8.2,7.2,2.4,2.2,3.8,5.2,0.8,49,0.4,0.4,8.6,12.2,3.4,4.6,5.2,4.4,1.2,44,-0.3999999999999999,-0.2
2022-08-16,Sassuolo,Bologna,0,0,D,0,0,H,6,11,1,3,9,17,11,2,3,0,0,0,2025/6,0.2,0.4,11.4,9.2,4.4,3.0,4.6,3.6,0.8,51,0.2,1.4,10.6,10.0,3.2,3.4,4.6,7.2,0.2,45,0.6000000000000001,0.0
2022-08-16,Bologna,Roma,2,1,H,0,0,H,11,9,5,3,15,14,4,6,2,2,0,0,2024/5,0.4,0.6,11.8,8.2,4.6,2.8,7.4,6.2,1.4,40,1.0,1.2,13.8,14.2,4.8,5.4,5.4,7.4,1.6,45,-0.20000000000000018,-0.6
2022-08-16,Lazio,Napoli,0,3,A,0,2,H,18,11,6,4,13,14,4,2,1,3,0,0,2024/5,1.0,0.6,11.0,12.4,4.0,4.4,6.4,3.2,1.8,41,0.8,0.6,12.8,10.2,4.6,4.0,5.4,5.6,2.0,42,-0.19999999999999996,0.19999999999999996
2022-08-16,Lazio,Sassuolo,0,0,D,0,0,H,8,7,3,3,9,13,6,3,2,0,0,0,2022/3,0.8,1.0,12.4,12.0,4.4,4.0,5.6,3.0,1.6,42,0.6,0.6,6.4,10.4,2.4,3.8,5.0,4.8,1.2,47,0.40000000000000013,0.20000000000000007
2022-08-16,Sassuolo,Lecce,0,1,A,0,1,H,9,9,2,2,18,13,2,5,2,3,0,0,2023/4,0.0,0.2,9.8,10.4,3.6,3.4,6.2,3.4,0.8,52,0.6,0.4,9.2,9.2,3.4,3.4,5.0,5.4,1.6,43,-0.8,-0.6
2022-08-16,Lazio,Roma,0,0,D,0,0,H,11,12,4,5,14,12,4,5,3,1,0,0,2023/4,0.6,1.0,11.0,10.4,4.0,3.4,5.8,3.2,1.2,43,1.2,1.6,13.8,14.6,4.8,5.8,5.6,6.8,1.4,46,-0.19999999999999996,-0.6
2022-08-16,Fiorentina,Cagliari,0,2,A,0,0,H,15,4,5,1,11,8,4,4,1,0,0,0,2023/4,0.4,0.4,10.8,12.2,4.4,4.6,4.8,4.6,1.4,42,0.2,0.4,6.6,9.6,2.4,3.2,5.4,2.8,0.8,42,0.5999999999999999,0.2
2022-08-16,Fiorentina,Como,0,0,D,0,0,H,15,9,5,4,13,11,6,4,2,0,0,0,2022/3,0.2,0.8,11.6,9.4,4.6,3.4,3.4,3.8,0.8,43,0.6,0.2,11.4,9.6,4.2,3.6,3.4,6.2,2.0,41,-1.2,-0.39999999999999997
2022-08-16,Lecce,Udinese,0,0,D,0,0,H,6,5,2,1,16,9,6,2,1,1,0,0,2023/4,0.6,0.6,7.0,9.0,2.6,2.8,5.8,5.6,1.2,45,0.4,1.4,6.8,11.8,2.4,4.4,5.6,5.2,0.4,33,0.7999999999999999,0.19999999999999996
2022-08-16,Intel Milan,Udinese,0,1,A,0,0,H,14,3,4,1,9,12,6,4,0,2,0,0,2023/4,2.8,1.2,16.2,13.2,6.4,4.4,6.6,7.4,2.4,43,0.2,0.8,6.4,9.0,2.0,3.0,4.6,5.0,0.6,34,1.7999999999999998,2.5999999999999996
2022-08-16,Sassuolo,Lazio,0,0,D,0,0,H,11,10,4,4,12,12,3,2,2,2,0,0,2023/4,0.0,0.4,8.6,10.4,2.6,3.2,6.2,3.6,0.6,53,0.6,1.8,12.0,12.2,4.4,4.2,6.0,6.4,0.2,39,0.39999999999999997,-0.6
2022-08-16,Torino,Lecce,1,0,H,0,0,H,3,12,1,5,10,16,4,6,1,3,0,0,2023/4,0.4,0.4,9.0,9.0,3.0,3.0,5.2,3.4,1.2,39,0.8,0.4,9.2,8.4,3.4,2.6,5.4,4.8,2.0,44,-0.8,-0.4
2022-08-16,Lecce,Intel Milan,0,1,A,0,1,H,7,19,2,7,18,8,7,7,0,2,0,0,2023/4,0.4,0.4,6.6,8.4,2.4,2.6,6.4,4.6,1.2,46,1.2,1.2,14.6,15.0,5.0,5.2,8.4,5.8,1.6,43,-0.40000000000000013,-0.7999999999999999
2022-08-16,Venezia,Sassuolo,1,0,H,0,0,H,8,6,3,2,17,16,4,9,1,1,0,0,2023/4,0.8,0.2,9.2,12.4,2.8,5.0,4.4,6.2,2.2,44,0.2,0.4,6.4,9.8,2.4,3.8,4.6,5.0,0.8,48,1.4000000000000001,0.6000000000000001
2022-08-16,Empoli,Bologna,0,0,D,0,0,H,9,15,3,6,17,11,6,7,2,0,0,0,2023/4,0.4,0.0,8.0,9.4,2.8,3.0,4.8,5.8,1.8,34,0.2,1.4,10.4,8.8,3.0,2.8,4.6,7.8,0.2,46,1.6,0.2
2022-08-16,Sassuolo,AC Milan,0,3,A,0,1,H,9,15,3,6,16,8,5,5,3,1,0,0,2025/6,0.0,0.4,8.8,11.0,2.6,3.6,5.8,2.6,0.6,54,0.8,0.4,10.4,11.6,4.0,4.2,5.4,5.8,1.6,39,-1.0,-0.8
2022-08-16,Cagliari,Roma,0,0,D,0,0,H,11,10,3,4,12,9,5,3,3,3,0,0,2024/5,1.0,0.4,8.8,10.2,2.8,4.0,6.0,3.4,2.0,50,1.0,1.6,13.6,15.2,5.0,6.2,6.2,5.8,1.0,47,1.0,0.0
2022-08-16,Roma,Udinese,1,0,H,0,0,H,11,11,3,3,11,15,4,2,2,1,0,0,2022/3,1.0,0.8,12.8,10.2,4.8,3.4,5.6,4.2,1.2,41,0.4,0.8,5.6,9.8,1.8,3.2,4.6,4.8,1.0,35,0.19999999999999996,0.6
2022-08-16,Fiorentina,Udinese,0,0,D,0,0,H,13,12,4,5,10,14,4,8,2,0,0,0,2023/4,0.0,0.8,13.4,9.4,5.2,3.6,4.0,3.8,0.4,44,0.2,0.4,6.4,10.2,1.8,3.2,4.4,5.0,1.0,36,-0.6,-0.2
2022-08-16,Atalanta,Lecce,2,0,H,2,0,H,13,10,6,3,11,13,4,10,2,3,0,0,2024/5,1.6,0.8,11.0,10.0,4.0,3.8,5.0,4.2,1.6,40,0.6,0.6,10.4,6.8,4.0,2.2,4.6,5.0,1.4,45,0.20000000000000018,1.0
2022-08-16,Lazio,Sassuolo,0,1,A,0,0,H,10,8,3,3,13,8,7,8,1,3,0,0,2025/6,0.4,1.0,11.4,10.6,4.2,3.8,5.4,3.4,0.8,44,0.2,0.4,6.8,9.4,2.6,3.6,5.6,4.8,0.8,49,0.0,0.2
2022-08-16,Verona,Juventus,0,1,A,0,0,H,10,19,4,9,18,18,6,9,2,1,0,0,2023/4,0.6,0.2,7.6,8.4,2.8,2.8,4.4,4.8,2.0,46,0.8,0.4,10.0,9.4,3.2,3.4,6.2,5.4,1.6,36,0.3999999999999999,-0.20000000000000007
2022-08-16,Empoli,Como,0,0,D,0,0,H,4,10,1,3,15,17,4,4,1,2,0,0,2023/4,0.4,0.0,8.0,10.2,2.8,3.4,4.8,6.4,1.8,35,0.4,0.2,10.6,11.4,4.0,4.2,3.8,6.4,1.6,42,0.19999999999999996,0.0
2022-08-16,Intel Milan,Atalanta,2,2,D,0,1,H,15,13,6,5,10,9,2,2,0,1,0,0,2024/5,2.6,0.8,15.2,11.4,5.4,3.6,6.4,6.8,2.4,44,0.6,0.8,12.0,8.0,3.4,2.8,5.2,5.0,1.0,41,1.4,2.0
2022-08-16,Venezia,Roma,1,1,D,0,0,H,9,10,4,3,17,16,4,4,1,3,0,0,2024/5,0.8,0.2,8.6,11.2,2.6,4.4,4.6,6.6,2.2,45,0.8,1.4,13.0,13.2,4.8,5.4,5.6,5.4,1.0,48,1.2000000000000002,0.0
2022-08-16,Sassuolo,Como,0,0,D,0,0,H,12,8,4,2,12,15,3,7,3,3,0,0,2022/3,0.0,1.0,8.2,11.6,2.4,4.0,5.2,3.2,0.4,55,0.2,0.2,10.6,9.0,4.0,3.0,3.8,5.6,1.2,43,-0.7999999999999999,-0.2
2022-08-16,Como,Monza,0,0,D,0,0,H,5,7,2,2,11,14,3,7,0,3,0,0,2024/5,0.6,0.6,6.4,8.4,1.8,3.2,5.2,2.8,1.4,41,0.4,0.8,9.6,9.2,4.0,3.2,6.0,5.2,0.8,45,0.5999999999999999,0.19999999999999996
2022-08-16,Empoli,Lecce,0,0,D,0,0,H,12,8,3,3,11,11,7,4,2,0,0,0,2022/3,0.4,0.0,6.6,11.4,2.2,3.8,4.4,5.8,1.8,36,0.6,0.8,10.8,8.4,4.0,3.0,5.0,5.2,1.4,46,0.40000000000000013,-0.19999999999999996
2022-08-16,Verona,Empoli,1,0,H,0,0,H,8,5,2,2,12,9,2,3,1,0,0,0,2022/3,0.4,0.4,8.6,11.2,3.2,4.4,5.0,5.8,1.4,47,0.4,1.0,8.0,10.0,3.0,3.8,4.6,5.2,0.8,49,0.5999999999999999,0.0
2022-08-16,Genoa,Empoli,0,0,D,0,0,H,13,10,6,3,8,8,4,2,0,2,0,0,2024/5,0.2,0.2,5.8,9.4,2.0,3.0,5.4,3.6,1.2,44,0.4,1.2,7.8,10.8,3.0,4.0,4.6,4.4,0.6,50,0.6,-0.2
2022-08-17,Empoli,Sassuolo,0,0,D,0,0,H,10,14,4,5,15,12,8,4,1,1,0,0,2025/6,0.4,0.0,8.2,11.8,2.6,4.0,4.8,5.4,1.8,37,0.4,0.4,6.0,9.6,2.2,3.6,6.2,5.4,1.2,50,0.6000000000000001,0.0
2022-08-17,AC Milan,Atalanta,0,1,A,0,1,H,9,12,4,4,11,11,2,7,2,0,0,0,2022/3,1.2,1.2,12.2,9.8,4.8,3.8,5.8,5.0,1.4,43,0.8,1.2,13.0,10.2,4.0,3.8,4.8,4.0,0.6,42,0.7999999999999999,0.3999999999999999
2022-08-17,Intel Milan,Roma,2,1,H,0,0,H,18,17,8,5,8,15,6,4,2,0,0,0,2024/5,2.4,1.2,16.8,12.6,6.2,4.2,5.6,5.6,2.0,45,0.4,1.4,12.6,11.2,4.4,4.4,5.0,4.8,0.6,49,1.4,2.0
2022-08-17,Roma,Torino,1,2,A,0,0,H,9,9,4,3,11,17,5,5,0,1,0,0,2024/5,1.2,0.6,11.8,10.4,4.0,3.4,4.8,3.8,1.8,42,0.0,0.6,10.8,7.6,3.2,2.4,4.4,3.6,0.4,45,1.4,1.2
2022-08-17,Intel Milan,Monza,0,0,D,0,0,H,11,6,4,2,17,18,4,2,2,3,0,0,2022/3,2.0,1.4,17.6,11.6,6.6,3.8,5.4,5.0,2.0,46,0.4,0.6,10.0,9.2,4.2,3.2,6.6,5.2,1.0,46,1.0,1.6
2022-08-17,Bologna,Cagliari,0,1,A,0,1,H,13,9,6,3,16,12,6,3,2,0,0,0,2022/3,0.8,0.4,10.2,8.2,4.0,2.8,6.2,6.2,2.0,41,0.6,0.4,5.8,10.0,2.0,3.4,5.6,3.0,1.2,43,0.8,0.20000000000000007
2022-08-17,Bologna,Udinese,0,1,A,0,0,H,7,11,3,4,14,13,7,6,3,1,0,0,2022/3,0.6,0.6,10.8,7.8,4.4,2.8,6.6,6.0,1.4,42,0.2,0.4,7.4,11.2,2.4,3.4,4.6,4.6,1.0,37,0.3999999999999999,0.39999999999999997
2022-08-17,Lazio,AC Milan,2,0,H,2,0,H,9,13,3,4,11,10,7,8,2,3,0,0,2025/6,0.4,1.2,11.2,10.6,3.8,4.0,5.2,4.4,0.6,45,1.0,0.4,11.6,9.6,4.6,3.2,5.2,4.8,1.6,40,-1.0,-0.6
2022-08-17,Monza,Torino,0,0,D,0,0,H,5,7,2,2,16,11,5,4,3,3,0,0,2025/6,0.2,0.4,9.0,8.2,3.0,2.8,3.6,5.4,1.0,50,0.4,0.8,12.0,8.6,3.6,3.0,4.6,3.8,0.8,46,0.19999999999999996,-0.2
2022-08-17,Lazio,AC Milan,2,2,D,1,1,H,14,14,5,5,18,17,4,2,0,3,0,0,2022/3,0.4,0.8,11.2,10.2,3.8,3.8,5.6,5.2,1.0,46,1.0,0.8,11.8,9.6,4.4,3.4,6.0,5.2,1.4,41,-0.3999999999999999,-0.6
2022-08-17,Roma,Torino,1,0,H,0,0,H,8,12,3,4,9,17,5,7,2,0,0,0,2025/6,1.4,1.0,11.8,9.8,4.2,3.0,5.0,3.8,1.6,43,0.4,0.6,11.6,8.4,3.4,3.0,4.6,4.2,1.0,47,0.6000000000000001,0.9999999999999999
2022-08-17,Napoli,Verona,0,0,D,0,0,H,14,9,5,4,9,17,2,4,0,2,0,0,2022/3,1.0,0.4,11.0,9.2,3.6,3.4,4.4,4.8,1.8,39,0.2,1.6,10.2,8.8,4.0,3.2,4.2,4.6,0.2,39,1.6,0.8
2022-08-17,Udinese,Lazio,1,1,D,1,0,H,8,14,3,4,14,13,10,3,1,0,0,0,2025/6,0.6,0.2,8.2,8.4,2.8,2.8,4.4,8.0,1.8,46,0.4,1.4,11.6,12.2,4.4,4.2,5.2,6.0,0.4,40,1.4,0.19999999999999996
2022-08-17,Napoli,Lazio,2,1,H,2,0,H,15,12,4,4,16,18,7,7,0,3,0,0,2022/3,0.4,0.2,12.0,9.6,4.0,3.6,4.2,5.0,1.4,40,0.6,1.6,12.4,12.6,4.4,4.4,4.6,7.2,0.4,41,0.9999999999999999,-0.19999999999999996
2022-08-17,Torino,Udinese,0,0,D,0,0,H,13,13,5,4,9,11,2,4,2,1,0,0,2024/5,0.6,0.4,7.0,9.6,2.2,3.4,4.4,4.2,1.6,40,0.4,0.2,8.4,10.2,2.8,3.2,4.4,5.4,1.6,38,0.0,0.19999999999999996
2022-08-17,Lazio,Venezia,0,0,D,0,0,H,18,7,5,3,17,15,4,8,0,2,0,0,2022/3,0.8,0.6,10.4,10.8,3.6,4.0,5.6,5.2,1.2,47,0.4,0.2,8.8,12.0,3.4,4.8,5.2,4.6,1.4,45,-0.19999999999999996,0.4
2022-08-17,Atalanta,Udinese,0,1,A,0,0,H,12,10,5,3,14,15,3,3,3,2,0,0,2024/5,2.0,0.8,11.2,10.0,4.2,3.6,5.0,5.6,2.0,41,0.4,0.2,10.0,11.6,3.4,3.8,4.8,4.6,1.6,39,0.3999999999999999,1.6
2022-08-17,Verona,Juventus,0,1,A,0,0,H,15,8,6,2,10,8,8,7,1,2,0,0,2024/5,0.4,0.4,8.2,11.4,2.8,4.6,4.4,5.6,1.4,48,0.8,0.4,12.4,9.4,4.6,3.6,6.2,5.8,1.6,37,-0.20000000000000018,-0.4
2022-08-17,Empoli,Como,1,1,D,1,1,H,6,8,2,2,17,14,8,9,0,0,0,0,2024/5,0.2,0.0,8.6,12.4,2.8,4.2,5.6,4.6,1.4,38,0.2,0.0,10.4,9.8,3.6,3.4,4.2,4.6,1.4,44,0.0,0.0
2022-08-17,Sassuolo,Lecce,1,0,H,0,0,H,8,8,2,3,13,16,5,6,1,3,0,0,2025/6,0.0,0.8,9.4,10.6,2.8,3.4,4.8,4.2,0.6,56,0.4,0.6,10.8,8.8,4.0,2.8,5.4,4.2,1.4,47,-0.7999999999999999,-0.4
2022-08-17,Cagliari,Intel Milan,0,3,A,0,1,H,11,13,3,4,12,16,9,3,3,3,0,0,2022/3,1.0,0.2,9.4,9.6,3.0,4.0,5.2,3.6,2.2,51,1.0,1.2,14.6,13.6,5.2,4.6,8.2,6.2,1.6,44,0.6000000000000001,0.0
2022-08-17,Cagliari,Fiorentina,0,1,A,0,1,H,10,8,3,3,12,11,2,2,3,1,0,0,2022/3,0.8,0.6,9.6,9.2,2.8,3.6,6.4,3.6,2.0,52,0.6,0.4,6.6,9.4,2.4,3.0,3.6,4.2,1.6,50,0.3999999999999999,0.20000000000000007
2022-08-17,Empoli,Udinese,0,0,D,0,0,H,9,12,3,5,16,17,10,2,1,3,0,0,2024/5,0.2,0.2,8.2,11.0,2.6,3.8,6.6,5.6,1.0,39,0.4,0.2,11.4,11.2,3.8,4.0,4.6,4.0,1.6,40,-0.6000000000000001,-0.2
2022-08-17,Roma,Napoli,1,0,H,1,0,H,13,14,4,5,17,15,8,5,0,3,0,0,2022/3,1.4,0.8,11.0,11.0,3.8,3.4,4.6,4.4,2.0,44,1.2,0.6,11.8,11.6,4.2,4.2,5.2,4.6,2.0,43,0.0,0.19999999999999996
2022-08-17,Atalanta,Cagliari,1,0,H,0,0,H,12,7,5,2,8,18,2,6,1,0,0,0,2024/5,1.4,1.0,11.2,9.2,4.4,3.4,4.4,5.4,1.4,42,0.6,0.2,7.0,12.0,2.4,4.4,4.8,3.6,1.6,44,-0.20000000000000018,0.7999999999999999
2022-08-17,Napoli,Verona,1,0,H,1,0,H,9,11,3,4,10,14,7,3,1,3,0,0,2024/5,0.8,0.4,12.8,10.4,4.2,3.8,5.0,5.2,1.8,41,0.2,1.4,10.0,10.2,4.0,3.8,4.0,4.2,0.4,40,1.4,0.6000000000000001
2022-08-17,Atalanta,Roma,2,1,H,2,0,H,14,11,5,3,9,18,7,6,3,3,0,0,2024/5,1.4,0.6,11.4,9.2,4.8,3.2,3.8,5.6,2.0,43,0.6,1.0,11.6,12.0,4.0,4.8,4.4,4.6,0.6,50,1.4,0.7999999999999999
2022-08-17,Atalanta,Genoa,4,0,H,1,0,H,10,10,3,3,17,16,8,11,0,3,0,0,2022/3,1.4,0.4,12.2,9.2,5.0,2.8,4.4,6.2,2.4,44,0.2,0.4,8.4,10.4,2.8,3.6,5.4,4.4,1.0,49,1.4,1.2
2022-08-17,Venezia,Juventus,0,1,A,0,0,H,6,11,2,4,11,10,5,2,0,2,0,0,2024/5,1.0,0.4,8.6,10.0,2.8,4.0,5.0,6.2,2.2,46,0.8,0.2,12.4,10.4,4.6,4.2,6.4,6.2,2.0,38,0.20000000000000018,0.19999999999999996
2022-08-17,Juventus,Sassuolo,0,1,A,0,0,H,9,9,2,2,14,15,7,2,3,3,0,0,2025/6,1.0,0.4,12.6,13.6,4.0,5.0,5.6,7.0,1.8,39,0.2,0.2,7.6,9.2,2.8,3.4,6.2,5.6,1.2,51,0.6000000000000001,0.8
