Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,Season,Home_AvgGoalsFor_L5,Home_AvgGoalsAgainst_L5,Home_AvgShotsFor_L5,Home_AvgShotsAgainst_L5,Home_AvgShotsOnTargetFor_L5,Home_AvgShotsOnTargetAgainst_L5,Home_AvgCornersFor_L5,Home_AvgCornersAgainst_L5,Home_AvgPoints_L5,Home_MatchesPlayed,Away_AvgGoalsFor_L5,Away_AvgGoalsAgainst_L5,Away_AvgShotsFor_L5,Away_AvgShotsAgainst_L5,Away_AvgShotsOnTargetFor_L5,Away_AvgShotsOnTargetAgainst_L5,Away_AvgCornersFor_L5,Away_AvgCornersAgainst_L5,Away_AvgPoints_L5,Away_MatchesPlayed,Diff_AvgPoints_L5,Diff_AvgGoalsFor_L5
2022-08-14,Lens,Rennes,2,0,H,1,0,H,9,12,3,4,12,17,3,6,3,1,0,0,2025/6,0.8,0.2,10.2,9.8,3.4,3.6,4.0,3.6,2.0,35,0.6,0.2,10.6,10.0,4.2,4.0,5.4,4.8,1.6,29,0.3999999999999999,0.20000000000000007
2022-08-14,Lyon,Brest,1,1,D,1,0,H,6,4,2,1,13,8,8,4,0,0,0,0,2025/6,0.6,0.0,12.2,7.6,4.6,2.4,3.4,4.2,1.8,24,0.0,0.6,6.6,10.8,2.2,3.6,3.4,6.8,0.6,31,1.2000000000000002,0.6
2022-08-14,Auxerre,Lille,0,1,A,0,0,H,12,12,4,5,18,15,2,4,3,3,0,0,2022/3,0.4,0.6,9.2,9.4,3.0,3.2,4.8,6.0,0.8,35,0.6,0.8,7.6,10.8,2.8,3.8,6.2,4.2,1.2,28,-0.3999999999999999,-0.19999999999999996
2022-08-14,Brest,Lens,0,0,D,0,0,H,8,10,3,3,10,10,3,7,3,2,0,0,2022/3,1.2,0.6,8.8,10.8,3.2,4.0,4.8,5.6,2.0,33,0.2,1.0,10.4,9.2,4.0,3.6,6.8,5.8,0.4,36,1.6,1.0
2022-08-14,Le Havre,Lille,0,0,D,0,0,H,4,6,1,2,10,10,4,11,2,1,0,0,2024/5,0.2,0.4,7.8,11.2,2.8,3.6,4.0,6.4,0.8,32,0.2,0.8,8.4,11.2,3.2,4.0,6.4,4.0,1.2,29,-0.3999999999999999,0.0
2022-08-14,Lille,Monaco,0,4,A,0,4,H,11,10,3,4,14,11,4,3,1,3,0,0,2023/4,0.8,0.6,9.4,8.2,3.0,2.8,5.8,4.2,1.6,31,1.6,0.6,12.0,9.8,4.0,3.6,5.6,5.8,2.2,35,-0.6000000000000001,-0.8
2022-08-14,Montpellier,Marseille,0,0,D,0,0,H,8,9,3,2,11,18,6,3,1,2,0,0,2025/6,0.4,0.8,11.0,11.6,4.0,4.6,6.0,6.0,0.8,30,0.2,0.0,9.4,8.2,2.8,3.2,6.6,4.8,1.4,32,-0.5999999999999999,0.2
2022-08-14,Nantes,Reims,0,0,D,0,0,H,5,9,1,3,11,11,4,4,3,0,0,0,2024/5,0.0,0.2,6.8,8.6,2.2,3.0,3.8,6.0,0.8,37,0.2,0.6,8.0,9.8,2.8,3.2,5.0,4.0,1.2,36,-0.3999999999999999,-0.2
2022-08-14,Auxerre,Strasbourg,0,2,A,0,1,H,10,11,3,4,11,10,4,5,2,1,0,0,2022/3,0.4,0.8,9.6,10.6,3.2,3.8,4.4,4.8,0.6,36,0.2,0.2,10.0,9.8,3.4,3.2,6.4,3.8,1.2,39,-0.6,0.2
2022-08-14,Montpellier,Brest,2,0,H,2,0,H,9,13,4,5,18,10,2,5,3,1,0,0,2023/4,0.4,0.6,9.4,11.0,3.4,4.2,6.6,5.4,1.0,31,0.2,0.8,6.2,10.2,2.0,3.4,3.2,7.4,0.6,32,0.4,0.2
2022-08-14,Lens,Toulouse,1,0,H,1,0,H,8,3,2,1,9,9,2,2,0,0,0,0,2023/4,1.0,0.2,10.2,11.0,3.4,4.2,3.6,3.8,2.0,36,0.2,0.8,8.6,9.4,2.8,3.4,5.4,4.6,0.8,29,1.2,0.8
2022-08-14,PSG,Nice,1,0,H,0,0,H,11,10,3,3,18,15,6,8,2,2,0,0,2025/6,2.4,0.8,14.2,12.0,4.8,4.0,6.0,5.8,2.2,29,0.4,0.6,7.2,7.8,2.2,2.6,4.4,5.0,1.0,29,1.2000000000000002,2.0
2022-08-14,Auxerre,Nice,0,0,D,0,0,H,5,6,2,2,15,12,4,6,2,3,0,0,2025/6,0.2,1.0,10.2,10.2,3.4,3.6,4.4,5.2,0.4,37,0.2,0.8,7.8,7.4,2.4,2.4,5.4,4.4,0.4,30,0.0,0.0
2022-08-14,Brest,Auxerre,1,0,H,0,0,H,9,5,3,1,11,14,3,5,2,2,0,0,2023/4,1.0,0.4,9.2,10.0,3.4,3.4,4.4,5.6,2.0,34,0.4,1.0,9.2,9.6,3.0,3.4,5.2,7.0,0.6,30,1.4,0.6
2022-08-14,Rennes,Le Havre,3,2,H,3,0,H,10,3,3,1,15,16,4,2,2,0,0,0,2023/4,0.0,0.6,9.4,11.0,3.6,4.0,7.0,6.6,0.6,34,0.2,1.0,7.4,10.8,2.8,3.4,6.2,6.0,0.8,33,-0.20000000000000007,-0.2
2022-08-14,PSG,Lille,7,0,H,4,0,H,20,8,9,2,16,13,5,2,1,0,0,0,2025/6,2.2,0.8,13.2,12.0,4.4,4.0,6.4,6.6,2.2,30,0.2,0.8,8.0,10.0,3.0,3.4,7.4,3.8,1.2,30,1.0000000000000002,2.0
2022-08-14,Toulouse,Reims,0,1,A,0,0,H,10,11,3,4,15,16,7,6,0,2,0,0,2023/4,0.2,0.2,9.6,9.2,3.8,3.2,5.8,6.0,1.2,21,0.2,0.0,8.8,9.4,3.0,3.0,4.8,3.4,1.4,37,-0.19999999999999996,0.0
2022-08-14,Monaco,Rennes,2,0,H,0,0,H,14,7,6,3,16,8,7,5,2,0,0,0,2022/3,1.4,0.6,10.4,6.2,4.0,2.0,6.8,7.4,2.0,33,0.6,0.4,11.0,9.6,4.2,3.6,6.0,4.2,1.6,30,0.3999999999999999,0.7999999999999999
2022-08-14,Nice,Lyon,0,0,D,0,0,H,17,13,7,5,14,12,3,3,3,2,0,0,2023/4,0.4,0.8,9.0,9.0,3.4,3.4,5.4,4.8,1.4,45,0.6,0.2,8.8,7.4,2.6,2.2,4.0,5.4,1.8,32,-0.40000000000000013,-0.19999999999999996
2022-08-14,Lens,PSG,1,3,A,0,1,H,13,19,6,8,14,8,4,3,2,2,0,0,2023/4,0.8,0.2,8.6,7.8,2.6,2.6,3.6,3.6,2.0,37,1.2,1.0,15.6,9.8,6.2,3.6,4.8,4.4,1.6,34,0.3999999999999999,-0.3999999999999999
2022-08-14,Strasbourg,Lyon,0,0,D,0,0,H,3,10,1,3,14,14,4,5,3,3,0,0,2023/4,0.4,0.2,8.2,8.4,2.6,3.0,4.8,4.4,1.2,35,0.4,0.2,9.8,9.2,3.0,3.2,3.6,5.2,1.4,33,-0.19999999999999996,0.0
2022-08-14,Monaco,Nice,1,1,D,0,1,H,12,9,4,4,13,8,3,3,2,0,0,0,2023/4,1.6,0.6,11.2,6.6,4.4,2.2,6.8,7.2,2.0,34,0.0,0.4,8.0,6.6,2.4,2.2,5.0,4.8,0.6,31,1.4,1.6
2022-08-14,Marseille,Nantes,0,1,A,0,1,H,11,8,5,2,13,12,4,6,1,1,0,0,2025/6,0.6,0.0,10.4,8.6,4.2,3.0,6.0,5.4,1.8,25,0.8,0.8,6.6,10.0,2.4,3.6,5.0,5.0,1.2,37,0.6000000000000001,-0.20000000000000007
2022-08-14,Marseille,Lille,0,0,D,0,0,H,16,14,5,6,17,9,2,5,2,1,0,0,2025/6,0.6,0.2,10.2,8.2,4.2,2.6,5.0,5.0,1.6,26,0.2,2.2,8.2,12.0,2.8,4.6,7.2,4.2,1.0,31,0.6000000000000001,0.39999999999999997
2022-08-14,Le Havre,Nice,0,0,D,0,0,H,5,14,2,4,14,14,3,7,0,1,0,0,2023/4,0.2,0.4,7.2,11.6,2.6,3.8,4.4,7.2,0.8,33,0.2,0.6,7.0,8.2,2.2,2.8,4.8,4.4,0.6,32,0.20000000000000007,0.0
2022-08-14,Lens,Lille,3,0,H,2,0,H,11,10,4,3,16,9,7,2,1,0,0,0,2025/6,0.8,0.8,9.2,10.0,3.0,3.6,3.4,3.2,1.4,38,0.2,2.2,10.0,13.4,3.8,4.8,6.0,4.0,1.0,32,0.3999999999999999,0.6000000000000001
2022-08-14,PSG,Lorient,4,1,H,3,1,H,13,8,4,3,13,13,9,3,2,2,0,0,2023/4,3.6,0.8,14.6,11.6,5.4,3.8,6.8,6.6,2.6,31,0.4,0.0,5.6,7.6,1.8,2.2,6.8,5.2,1.8,27,0.8,3.2
2022-08-14,Montpellier,PSG,1,1,D,1,1,H,10,12,3,5,17,12,7,3,2,0,0,0,2025/6,0.6,0.6,8.4,10.8,3.0,4.0,5.6,5.2,1.0,32,1.8,0.8,15.6,9.2,6.0,3.6,4.8,4.8,2.2,35,-1.2000000000000002,-1.2000000000000002
2022-08-14,Nice,Toulouse,0,0,D,0,0,H,5,4,2,1,9,10,3,5,1,3,0,0,2023/4,0.2,0.8,10.8,10.6,4.2,4.2,4.6,4.6,1.0,46,0.2,0.8,7.6,9.0,2.4,3.0,4.8,4.0,0.8,30,0.19999999999999996,0.0
2022-08-14,Lille,Nice,1,2,A,0,0,H,16,16,4,7,15,14,9,5,0,2,0,0,2023/4,0.8,1.2,10.0,8.6,3.2,3.0,5.8,3.8,1.6,32,0.2,0.4,8.8,7.2,2.8,2.4,5.2,4.2,0.8,33,0.8,0.6000000000000001
2022-08-14,Lille,Marseille,0,0,D,0,0,H,7,13,3,4,8,16,7,5,0,0,0,0,2023/4,0.8,1.6,11.0,10.8,3.4,4.0,6.8,3.4,1.0,33,0.2,0.0,9.6,8.4,2.6,3.2,5.8,5.4,1.4,33,-0.3999999999999999,0.6000000000000001
2022-08-15,Monaco,PSG,3,0,H,1,0,H,20,21,7,7,13,13,11,4,3,2,0,0,2022/3,1.8,0.4,11.8,7.6,4.4,2.8,6.2,7.2,2.2,35,1.6,0.6,14.6,9.0,6.0,3.4,4.4,5.0,2.2,36,0.0,0.19999999999999996
2022-08-15,Rennes,Lorient,0,0,D,0,0,H,10,9,3,4,14,8,7,6,0,2,0,0,2023/4,0.6,1.0,8.4,10.2,3.2,3.8,6.0,5.4,1.0,35,0.6,0.8,6.0,9.0,2.0,2.8,5.8,6.4,1.6,28,-0.6000000000000001,0.0
2022-08-15,PSG,Toulouse,0,1,A,0,0,H,13,11,5,5,17,18,7,4,1,2,0,0,2022/3,3.8,0.4,14.6,8.8,5.2,2.8,7.6,5.6,3.0,32,0.2,0.6,6.2,7.8,1.8,2.6,5.0,3.6,1.0,31,2.0,3.5999999999999996
2022-08-15,Metz,Lille,0,1,A,0,0,H,14,8,5,3,9,15,4,4,3,2,0,0,2023/4,0.2,0.2,9.2,9.2,2.6,2.8,6.0,5.2,1.2,29,0.2,2.0,10.0,12.6,3.6,4.6,4.8,4.0,1.0,33,0.19999999999999996,0.0
2022-08-15,Nantes,Lens,0,1,A,0,1,H,7,9,2,2,18,12,3,5,2,0,0,0,2022/3,0.0,0.2,5.4,8.8,1.4,3.0,4.2,5.6,0.8,38,0.0,0.8,9.6,9.6,3.4,3.8,6.8,5.4,0.4,37,0.4,0.0
2022-08-15,Montpellier,Le Havre,1,0,H,0,0,H,11,12,4,4,16,9,4,2,1,3,0,0,2024/5,0.6,0.6,8.8,11.0,3.2,4.0,5.6,4.8,1.0,33,0.6,1.6,6.4,10.4,2.4,3.4,6.0,6.0,0.6,34,0.4,0.0
2022-08-15,Nantes,Brest,2,0,H,2,0,H,8,6,2,2,8,15,9,2,0,3,0,0,2025/6,0.0,0.4,5.6,8.8,1.6,2.8,3.6,5.0,0.6,39,0.2,0.8,7.2,10.2,2.4,3.4,3.6,6.4,0.6,33,0.0,-0.2
2022-08-15,Le Havre,Reims,0,0,D,0,0,H,7,6,3,1,13,18,5,5,0,2,0,0,2025/6,0.2,0.4,6.8,12.2,2.6,4.0,3.4,7.8,0.8,34,0.4,0.0,10.0,9.6,3.4,2.8,4.8,4.2,1.8,38,-1.0,-0.2
2022-08-15,Strasbourg,Toulouse,0,0,D,0,0,H,10,8,3,2,10,12,6,7,2,1,0,0,2023/4,0.4,0.2,7.2,9.4,2.4,3.2,5.0,3.8,1.2,36,0.4,0.6,6.0,9.4,2.2,3.4,4.0,3.8,1.4,32,-0.19999999999999996,0.0
2022-08-15,Reims,Auxerre,0,0,D,0,0,H,13,8,4,2,17,12,6,2,0,2,0,0,2023/4,0.0,0.2,7.2,9.0,2.4,3.0,4.8,4.8,0.8,34,0.4,1.2,9.2,10.4,3.0,3.8,4.8,6.0,0.4,31,0.4,-0.4
2022-08-15,Le Havre,Nantes,0,0,D,0,0,H,5,6,2,2,9,18,5,6,1,2,0,0,2022/3,0.2,0.4,6.6,11.2,2.6,3.6,4.0,7.4,0.8,35,0.6,0.8,7.4,10.4,2.6,3.8,5.6,4.6,1.2,38,-0.3999999999999999,-0.39999999999999997
2022-08-15,PSG,Rennes,2,0,H,1,0,H,14,11,4,4,12,10,5,5,3,3,0,0,2022/3,3.0,0.6,14.2,9.0,5.2,3.0,7.6,4.8,2.4,33,0.6,0.8,11.0,10.6,4.4,4.0,5.2,4.6,1.4,31,1.0,2.4
2022-08-15,Metz,Monaco,0,1,A,0,1,H,8,5,3,2,9,13,7,2,2,2,0,0,2022/3,0.2,0.4,9.0,9.2,2.8,2.8,5.0,5.2,1.0,30,2.4,0.6,12.2,9.4,4.2,3.2,5.0,5.6,2.6,36,-1.6,-2.1999999999999997
2022-08-15,Rennes,Le Havre,0,0,D,0,0,H,7,11,2,4,8,11,2,5,2,1,0,0,2022/3,0.6,1.0,8.2,9.6,2.8,3.6,6.0,5.0,1.0,36,0.6,1.4,6.2,11.2,2.2,3.6,5.6,5.2,0.6,35,0.4,0.0
2022-08-15,Brest,Toulouse,0,0,D,0,0,H,4,12,1,3,13,11,6,6,3,0,0,0,2024/5,0.8,0.4,9.6,8.4,3.4,2.6,3.4,5.8,2.0,35,0.4,0.2,6.4,9.2,2.2,3.2,5.0,4.6,1.6,33,0.3999999999999999,0.4
2022-08-15,Toulouse,Reims,0,0,D,0,0,H,15,11,6,4,18,16,5,5,3,0,0,0,2025/6,0.0,0.4,9.4,9.4,3.4,3.2,6.0,6.6,0.6,22,0.4,0.0,10.6,9.6,3.4,3.0,5.0,4.8,1.8,39,-1.2000000000000002,-0.4
2022-08-15,Toulouse,Lorient,1,0,H,1,0,H,15,10,7,3,18,12,4,3,3,2,0,0,2022/3,0.0,0.4,10.6,10.2,3.8,3.6,6.0,5.8,0.6,23,0.4,0.8,6.6,9.4,2.6,2.8,6.0,6.4,1.2,29,-0.6,-0.4
2022-08-15,Lens,Toulouse,2,0,H,2,0,H,12,10,3,3,11,10,2,2,2,2,0,0,2025/6,1.4,0.6,9.6,10.8,3.4,3.8,3.6,3.2,2.0,39,0.2,0.2,7.6,8.0,2.4,2.6,4.8,4.8,1.2,34,0.8,1.2
2022-08-15,Strasbourg,Lens,0,0,D,0,0,H,13,9,6,3,12,11,7,4,3,3,0,0,2022/3,0.0,0.2,7.8,9.8,2.6,3.2,5.2,4.6,0.8,37,0.2,0.6,9.8,9.2,3.2,3.6,6.4,4.8,1.0,38,-0.19999999999999996,-0.2
2022-08-15,Lyon,Nantes,0,1,A,0,0,H,6,13,2,4,10,16,4,10,2,0,0,0,2025/6,0.6,0.2,11.2,6.2,4.4,2.0,4.0,4.2,1.4,25,0.6,0.4,8.0,8.6,2.8,3.2,5.6,5.0,1.4,39,0.0,0.0
2022-08-15,Metz,PSG,0,1,A,0,0,H,13,17,6,5,8,13,3,7,1,2,0,0,2023/4,0.2,0.6,8.8,9.2,2.8,3.0,5.6,4.8,0.8,31,1.4,1.0,16.2,11.6,6.4,4.4,4.6,6.4,2.0,37,-1.2,-1.2
2022-08-15,Marseille,Lyon,0,1,A,0,1,H,9,6,3,2,12,18,4,7,0,1,0,0,2024/5,0.6,0.2,10.4,9.8,4.2,3.4,3.8,5.6,1.6,27,0.4,0.2,10.0,8.2,3.2,2.8,3.4,4.2,1.4,34,0.20000000000000018,0.19999999999999996
2022-08-15,Lorient,Monaco,0,1,A,0,0,H,11,13,3,3,13,12,7,3,2,0,0,0,2025/6,0.6,0.0,11.8,8.2,4.0,2.6,4.6,5.2,1.8,40,2.2,0.6,11.8,9.8,4.2,3.6,4.4,6.0,2.6,37,-0.8,-1.6
2022-08-15,Le Havre,Strasbourg,0,0,D,0,0,H,7,8,2,3,17,16,4,2,3,3,0,0,2022/3,0.2,0.2,6.0,10.0,2.4,3.2,4.0,7.0,1.0,36,0.6,0.2,10.6,9.4,3.6,2.8,6.2,4.2,1.6,40,-0.6000000000000001,-0.39999999999999997
2022-08-15,Montpellier,Brest,0,0,D,0,0,H,9,9,2,4,9,18,4,4,1,0,0,0,2022/3,0.8,0.4,9.6,10.4,3.6,3.6,4.8,4.0,1.6,34,0.2,1.2,6.8,8.8,2.2,3.0,3.2,6.4,0.4,34,1.2000000000000002,0.6000000000000001
2022-08-15,Auxerre,Toulouse,1,0,H,1,0,H,6,11,2,4,10,11,8,4,1,0,0,0,2024/5,0.2,1.0,10.4,8.6,3.6,3.0,4.2,5.6,0.4,38,0.2,0.4,9.0,8.8,2.8,2.8,4.8,4.8,1.2,35,-0.7999999999999999,0.0
2022-08-15,Nantes,Le Havre,0,0,D,0,0,H,7,6,3,2,14,14,6,5,2,2,0,0,2025/6,0.4,0.4,6.6,9.0,1.8,3.0,4.4,5.0,1.0,40,0.6,1.2,7.4,10.4,2.6,3.4,5.2,4.8,0.8,36,0.19999999999999996,-0.19999999999999996
2022-08-15,Monaco,Strasbourg,1,0,H,0,0,H,13,3,4,1,17,10,10,5,1,1,0,0,2024/5,2.0,0.4,14.2,10.8,5.4,3.8,6.6,6.4,2.2,36,0.6,0.2,10.4,9.6,3.6,3.0,5.0,3.8,1.6,41,0.6000000000000001,1.4
2022-08-15,Montpellier,PSG,1,3,A,1,1,H,10,13,4,5,15,18,4,6,2,1,0,0,2022/3,0.8,0.2,9.4,11.0,3.2,4.0,4.6,3.4,1.8,35,1.4,1.0,17.2,12.6,6.6,5.0,4.4,6.0,2.0,38,-0.19999999999999996,-0.5999999999999999
2022-08-15,Toulouse,Montpellier,0,0,D,0,0,H,8,8,2,3,14,15,2,4,0,0,0,0,2023/4,0.2,0.4,12.0,10.8,4.8,3.6,5.8,4.4,1.0,24,0.2,0.4,7.6,8.0,2.6,2.8,6.2,5.2,1.0,31,0.0,0.0
2022-08-15,Toulouse,Nantes,0,0,D,0,0,H,7,9,2,4,17,11,4,2,1,1,0,0,2024/5,0.2,0.2,11.8,10.0,4.4,3.4,4.8,4.4,1.2,25,0.6,0.2,8.4,8.2,2.6,3.2,6.6,4.4,1.8,40,-0.6000000000000001,-0.39999999999999997
2022-08-15,Reims,Toulouse,0,1,A,0,1,H,11,16,5,7,14,18,6,5,3,0,0,0,2025/6,0.0,0.0,8.8,9.0,3.0,2.8,5.0,4.2,1.0,35,0.2,0.6,10.4,9.0,3.4,2.8,4.6,5.8,1.0,36,0.0,-0.2
2022-08-15,Metz,Lille,0,0,D,0,0,H,6,11,2,4,16,10,6,3,2,2,0,0,2025/6,0.2,0.8,10.4,10.2,3.8,3.4,5.0,4.4,0.6,32,0.2,2.0,9.2,13.0,3.2,4.8,4.8,4.4,1.0,34,-0.4,0.0
2022-08-15,Lorient,Nice,0,1,A,0,1,H,8,11,3,3,16,15,6,3,2,3,0,0,2023/4,0.6,0.2,12.6,8.2,4.0,2.4,4.6,3.6,1.6,41,0.6,0.6,11.0,9.8,4.0,3.0,5.8,5.0,1.2,34,0.40000000000000013,0.0
2022-08-15,Reims,Montpellier,0,1,A,0,0,H,4,5,1,1,13,12,4,4,3,1,0,0,2024/5,0.0,0.2,9.6,10.6,3.4,3.6,5.6,3.8,0.8,36,0.2,0.2,7.6,7.8,2.6,2.4,6.0,4.8,1.2,32,-0.3999999999999999,-0.2
2022-08-15,Marseille,Montpellier,0,0,D,0,0,H,15,9,6,4,10,13,5,4,1,1,0,0,2022/3,0.4,0.4,10.4,9.4,4.0,3.2,3.8,6.0,1.0,28,0.4,0.2,7.4,6.6,2.4,2.0,4.8,4.8,1.6,33,-0.6000000000000001,0.0
2022-08-15,Rennes,Marseille,3,1,H,0,0,H,7,4,2,1,14,10,5,8,2,1,0,0,2024/5,0.6,1.0,8.6,8.6,2.8,3.0,5.0,5.2,1.0,37,0.2,0.0,10.0,7.8,2.8,3.0,6.2,5.8,1.4,34,-0.3999999999999999,0.39999999999999997
2022-08-15,Marseille,Toulouse,2,0,H,1,0,H,10,15,4,7,14,8,5,3,2,2,0,0,2023/4,0.0,0.4,11.2,9.6,4.2,3.6,4.0,5.4,0.6,29,0.2,0.6,11.4,8.6,3.8,2.8,4.8,5.6,1.0,37,-0.4,-0.2
2022-08-15,Le Havre,Lille,1,0,H,0,0,H,12,6,4,2,16,18,4,8,2,2,0,0,2022/3,0.0,0.0,5.6,8.0,2.0,2.4,4.2,6.2,1.0,37,0.2,2.0,10.2,13.4,3.6,5.0,3.2,4.8,1.0,35,0.0,-0.2
2022-08-15,Nantes,Lorient,0,0,D,0,0,H,12,8,3,2,10,12,7,7,0,3,0,0,2025/6,0.4,0.2,7.2,8.8,2.2,3.0,5.0,4.2,1.2,41,0.4,1.0,8.0,11.0,3.0,3.6,4.8,6.2,1.0,30,0.19999999999999996,0.0
2022-08-15,Lille,Lens,1,1,D,1,0,H,8,11,3,3,11,9,10,2,2,3,0,0,2025/6,0.4,1.2,10.2,10.0,3.2,3.8,7.0,3.4,1.0,34,0.2,0.2,10.0,9.6,3.4,3.8,5.8,5.4,1.2,39,-0.19999999999999996,0.2
2022-08-15,Reims,Lyon,1,0,H,1,0,H,9,7,3,2,9,12,8,2,2,1,0,0,2023/4,0.0,0.4,8.4,9.4,2.8,3.2,5.4,4.0,0.6,37,0.4,0.2,9.4,9.2,3.0,3.2,4.2,4.2,1.4,35,-0.7999999999999999,-0.4
2022-08-15,Marseille,Rennes,1,1,D,0,0,H,13,9,5,3,15,13,2,6,0,2,0,0,2022/3,0.4,0.4,12.2,10.4,4.6,4.2,4.0,5.0,1.0,30,0.4,1.2,10.2,12.0,4.0,4.4,5.0,4.0,0.8,32,0.19999999999999996,0.0
2022-08-15,Metz,Brest,0,0,D,0,0,H,14,17,4,6,18,9,2,5,2,1,0,0,2023/4,0.0,0.8,9.6,11.0,3.6,3.8,5.0,4.6,0.2,33,0.2,1.0,7.2,8.6,2.6,2.8,3.6,6.0,0.6,35,-0.39999999999999997,-0.2
2022-08-15,Le Havre,Lens,0,0,D,0,0,H,8,6,2,1,10,12,5,4,0,2,0,0,2025/6,0.2,0.0,7.2,8.0,2.6,2.4,4.2,5.6,1.4,38,0.4,0.2,9.4,8.4,2.8,3.2,5.0,6.0,1.4,40,0.0,-0.2
2022-08-15,Rennes,Marseille,2,1,H,2,0,H,11,10,5,4,11,18,2,7,2,1,0,0,2023/4,1.2,0.8,8.4,7.4,2.6,2.6,4.6,5.8,1.6,38,0.4,0.6,9.8,7.4,2.8,2.8,7.0,6.0,1.2,35,0.40000000000000013,0.7999999999999999
2022-08-15,PSG,Montpellier,1,1,D,0,0,H,14,4,6,1,10,8,9,5,0,0,0,0,2024/5,2.8,0.4,14.2,9.6,5.0,3.4,6.4,4.4,2.4,34,0.4,0.2,7.0,8.6,2.4,2.8,4.6,4.8,1.6,34,0.7999999999999998,2.4
2022-08-15,Strasbourg,Nice,1,1,D,1,1,H,13,3,5,1,15,18,6,7,1,3,0,0,2023/4,0.0,0.2,7.8,9.8,2.8,3.2,5.6,4.2,0.8,38,0.8,0.4,11.2,9.2,4.0,3.0,4.8,5.0,1.8,35,-1.0,-0.8
2022-08-15,Brest,Lens,1,0,H,0,0,H,7,12,2,4,10,15,5,5,2,1,0,0,2024/5,0.4,0.2,8.6,9.8,3.0,2.8,4.2,5.4,1.6,36,0.4,0.2,9.0,8.8,2.4,3.2,4.4,5.6,1.4,41,0.20000000000000018,0.0
2022-08-15,Lyon,Marseille,0,2,A,0,1,H,15,8,5,3,14,11,6,4,3,0,0,0,2025/6,0.6,0.4,9.2,6.6,3.4,2.2,4.4,5.8,1.2,26,0.6,1.0,9.2,8.2,2.8,3.2,6.2,5.0,1.0,36,0.19999999999999996,0.0
2022-08-15,Lorient,Rennes,0,0,D,0,0,H,4,8,1,3,17,13,3,4,0,1,0,0,2024/5,0.6,0.4,11.4,8.4,3.8,2.4,5.2,3.0,1.4,42,0.2,1.4,10.6,11.8,4.0,4.2,5.4,4.0,0.4,33,0.9999999999999999,0.39999999999999997
2022-08-15,Metz,Toulouse,0,0,D,0,0,H,8,9,3,3,14,14,8,4,2,3,0,0,2024/5,0.0,0.6,11.0,11.6,4.0,4.0,4.4,4.2,0.4,34,0.2,1.0,12.8,8.6,4.8,3.0,4.0,5.4,0.8,38,-0.4,-0.2
2022-08-16,Nantes,Brest,0,0,D,0,0,H,8,13,3,5,8,18,6,4,1,3,0,0,2023/4,0.4,0.2,7.8,7.6,2.2,2.2,5.8,4.6,1.2,42,0.2,1.0,9.8,9.2,3.6,2.8,4.0,5.0,0.6,36,0.6,0.2
2022-08-16,Nice,Le Havre,1,0,H,0,0,H,10,8,3,3,15,18,3,4,2,0,0,0,2023/4,0.0,0.8,9.6,9.2,3.8,3.6,4.2,4.8,0.6,47,0.6,0.8,7.6,10.2,2.6,3.6,4.6,4.2,1.0,37,-0.4,-0.6
2022-08-16,Strasbourg,Montpellier,1,0,H,0,0,H,8,9,3,3,17,14,6,7,2,2,0,0,2024/5,0.2,0.4,8.6,7.8,3.2,2.4,5.4,5.2,0.8,39,0.6,0.2,6.6,9.0,2.2,3.2,5.2,4.6,1.8,35,-1.0,-0.39999999999999997
2022-08-16,Le Havre,PSG,0,2,A,0,0,H,7,14,3,5,15,11,7,4,3,1,0,0,2022/3,0.2,0.0,7.8,6.4,2.6,1.8,4.6,5.0,1.4,39,1.6,1.2,16.4,13.2,6.0,5.2,4.6,5.8,2.0,39,-0.6000000000000001,-1.4000000000000001
2022-08-16,Nice,Lens,0,0,D,0,0,H,12,7,4,2,13,11,5,7,0,0,0,0,2023/4,0.2,0.8,10.6,9.8,4.2,4.0,3.2,4.2,1.0,48,0.4,0.4,9.4,8.6,2.6,3.0,4.0,6.0,1.2,42,-0.19999999999999996,-0.2
2022-08-16,Lens,Nantes,0,2,A,0,2,H,9,4,4,1,9,17,4,3,3,2,0,0,2023/4,1.8,0.6,10.6,10.8,3.6,3.8,3.6,3.0,2.4,40,0.6,0.2,9.2,8.6,3.0,3.2,6.6,4.2,1.8,41,0.5999999999999999,1.2000000000000002
2022-08-16,Lille,PSG,2,2,D,2,1,H,7,15,3,6,18,13,4,4,2,1,0,0,2023/4,0.4,1.4,9.4,11.0,3.0,4.0,7.0,3.4,0.6,35,1.4,1.0,15.4,12.0,5.4,4.6,4.8,6.4,2.0,40,-1.4,-0.9999999999999999
2022-08-16,Lille,Lorient,0,0,D,0,0,H,8,9,2,4,12,9,9,7,1,2,0,0,2025/6,0.8,1.8,9.8,13.0,3.2,4.8,6.8,3.8,0.6,36,0.4,1.0,8.2,11.8,2.8,3.8,4.2,6.6,1.0,31,-0.4,0.4
2022-08-16,Rennes,Strasbourg,1,1,D,0,0,H,6,7,2,2,14,9,3,2,2,1,0,0,2023/4,1.6,0.8,9.0,7.4,3.0,2.8,4.0,5.6,2.2,39,0.6,0.4,8.8,10.6,3.2,3.2,4.6,5.4,1.4,42,0.8000000000000003,1.0
