Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,Season
2022-08-22,Lorient,Lyon,1,1,D,1,0,H,11,6,5,1,13,13,6,8,3,3,0,0,2023/4
2022-08-23,Auxerre,Monaco,0,1,A,0,0,H,4,11,1,4,16,10,7,9,3,3,0,0,2023/4
2022-08-18,Lyon,PSG,1,2,A,1,1,H,10,13,3,4,11,9,6,5,3,2,0,0,2023/4
2022-08-27,Toulouse,Lens,1,0,H,1,0,H,8,9,2,2,10,13,5,4,2,3,0,0,2023/4
2022-08-10,Brest,Lyon,0,1,A,0,1,H,9,12,3,5,8,14,5,3,2,1,0,0,2023/4
2022-08-14,Lille,Monaco,0,4,A,0,4,H,11,10,3,4,14,11,4,3,1,3,0,0,2023/4
2022-08-17,Lens,Le Havre,1,0,H,0,0,H,7,10,2,4,17,18,3,2,2,2,0,0,2023/4
2022-08-03,Lille,Le Havre,1,3,A,1,2,H,7,13,2,4,10,10,3,2,2,0,0,0,2023/4
2022-08-07,Lille,Metz,0,0,D,0,0,H,13,14,4,5,13,8,8,2,1,0,0,0,2023/4
2022-08-05,Brest,PSG,2,2,D,2,0,H,8,18,3,6,15,8,5,3,1,0,0,0,2023/4
2022-08-26,Nantes,Nice,0,0,D,0,0,H,11,5,4,1,15,13,5,7,3,0,0,0,2023/4
2022-08-25,Auxerre,Lorient,0,0,D,0,0,H,6,3,2,1,14,9,3,4,3,1,0,0,2023/4
2022-08-04,Lyon,Metz,1,0,H,0,0,H,12,9,5,4,11,14,7,2,3,1,0,0,2023/4
2022-08-17,Lille,Rennes,0,0,D,0,0,H,4,10,1,4,18,11,4,5,3,3,0,0,2023/4
2022-08-02,Brest,Nantes,0,0,D,0,0,H,9,7,3,2,16,16,4,6,0,2,0,0,2023/4
2022-08-22,Monaco,Auxerre,0,0,D,0,0,H,11,6,4,1,11,9,8,3,1,3,0,0,2023/4
2022-08-26,Strasbourg,Auxerre,0,0,D,0,0,H,7,5,2,1,11,8,4,5,0,3,0,0,2023/4
2022-08-16,Lens,Montpellier,0,0,D,0,0,H,4,5,1,1,9,18,5,7,2,0,0,0,2023/4
2022-08-05,Metz,Strasbourg,0,0,D,0,0,H,6,9,2,4,15,11,6,5,2,2,0,0,2023/4
2022-08-12,Reims,Montpellier,0,1,A,0,1,H,5,8,1,3,10,12,5,5,0,3,0,0,2023/4
2022-08-19,Le Havre,Metz,0,0,D,0,0,H,6,13,2,5,10,16,9,4,2,2,0,0,2023/4
2022-08-18,Monaco,Lyon,0,0,D,0,0,H,9,4,4,1,10,9,2,10,1,3,0,0,2023/4
2022-08-21,Nice,Metz,0,1,A,0,0,H,13,7,4,2,16,14,11,2,1,0,0,0,2023/4
2022-08-03,Metz,Reims,0,0,D,0,0,H,3,9,1,3,18,16,9,8,3,1,0,0,2023/4
2022-08-11,Marseille,PSG,2,1,H,0,1,H,17,15,6,6,14,18,2,7,2,0,0,0,2023/4
2022-08-06,Rennes,Toulouse,0,0,D,0,0,H,12,9,3,4,8,11,8,2,0,3,0,0,2023/4
2022-08-16,Monaco,Reims,0,0,D,0,0,H,13,12,5,4,16,17,7,6,2,0,0,0,2023/4
2022-08-07,Reims,Nantes,0,1,A,0,0,H,11,10,3,4,18,15,7,5,0,3,0,0,2023/4
2022-08-14,Monaco,Nice,1,1,D,0,1,H,12,9,4,4,13,8,3,3,2,0,0,0,2023/4
2022-08-17,Toulouse,Lille,2,0,H,2,0,H,13,9,4,3,9,9,2,5,1,3,0,0,2023/4
2022-08-06,Lens,Metz,0,0,D,0,0,H,9,6,3,2,16,16,8,9,3,0,0,0,2023/4
2022-08-14,Nice,Toulouse,0,0,D,0,0,H,5,4,2,1,9,10,3,5,1,3,0,0,2023/4
2022-08-12,Montpellier,Strasbourg,0,1,A,0,0,H,5,7,2,2,13,16,5,3,2,2,0,0,2023/4
2022-08-08,Lens,Lyon,0,0,D,0,0,H,9,14,4,5,17,16,7,10,1,3,0,0,2023/4
2022-08-15,Rennes,Lorient,0,0,D,0,0,H,10,9,3,4,14,8,7,6,0,2,0,0,2023/4
2022-08-10,Nantes,Metz,0,1,A,0,0,H,6,7,2,2,11,11,4,7,2,0,0,0,2023/4
2022-08-17,PSG,Brest,1,0,H,1,0,H,16,6,7,2,16,17,6,3,1,0,0,0,2023/4
2022-08-19,Lorient,Metz,0,0,D,0,0,H,12,10,3,3,11,11,3,6,2,2,0,0,2023/4
2022-08-24,Lille,Lyon,0,0,D,0,0,H,9,9,4,4,13,15,3,10,1,3,0,0,2023/4
2022-08-20,Montpellier,Nantes,1,0,H,0,0,H,11,8,4,3,18,12,8,6,0,3,0,0,2023/4
2022-08-27,Marseille,Lyon,0,1,A,0,0,H,8,11,3,4,14,14,7,3,0,1,0,0,2023/4
2022-08-21,PSG,Metz,2,0,H,0,0,H,12,7,5,2,14,8,3,2,2,0,0,0,2023/4
2022-08-05,Auxerre,Nice,0,1,A,0,0,H,13,6,4,2,8,18,5,7,3,3,0,0,2023/4
2022-08-26,Lens,Nice,1,1,D,1,0,H,7,13,2,5,14,10,6,2,1,2,0,0,2023/4
2022-08-03,Lyon,Montpellier,0,0,D,0,0,H,11,14,3,5,14,16,8,3,3,1,0,0,2023/4
2022-08-19,Rennes,Auxerre,0,1,A,0,1,H,14,10,4,3,11,16,4,3,1,1,0,0,2023/4
2022-08-03,Auxerre,Nantes,1,1,D,0,0,H,8,6,2,2,9,18,2,2,3,3,0,0,2023/4
2022-08-25,Metz,Marseille,0,0,D,0,0,H,13,10,4,4,12,10,5,6,2,3,0,0,2023/4
2022-08-22,Lille,Toulouse,1,1,D,0,1,H,10,6,4,2,13,10,7,5,0,0,0,0,2023/4
2022-08-27,Auxerre,Marseille,1,1,D,1,1,H,8,8,3,2,12,8,2,3,2,0,0,0,2023/4
2022-08-07,Auxerre,Strasbourg,0,0,D,0,0,H,7,15,2,6,11,16,7,5,2,3,0,0,2023/4
2022-08-13,Brest,Le Havre,2,0,H,1,0,H,7,13,3,5,17,18,8,4,0,2,0,0,2023/4
2022-08-02,Nice,Brest,1,2,A,0,2,H,11,9,5,3,15,18,2,5,0,0,0,0,2023/4
2022-08-28,Strasbourg,Metz,1,0,H,1,0,H,10,12,4,5,9,8,8,6,2,3,0,0,2023/4
2022-08-11,Le Havre,Lens,1,0,H,0,0,H,7,10,3,3,15,17,13,4,0,1,0,0,2023/4
2022-08-02,PSG,Monaco,5,1,H,3,1,H,18,19,7,8,11,16,2,2,2,2,0,0,2023/4
2022-08-12,Nice,PSG,1,1,D,0,0,H,8,14,2,6,18,12,2,6,1,2,0,0,2023/4
2022-08-27,PSG,Lyon,4,0,H,4,0,H,18,14,8,6,8,16,4,8,2,1,0,0,2023/4
2022-08-13,Nantes,Lyon,0,0,D,0,0,H,8,9,3,2,16,18,9,6,1,3,0,0,2023/4
2022-08-11,Montpellier,Rennes,0,0,D,0,0,H,8,15,3,7,15,16,2,3,1,1,0,0,2023/4
2022-08-05,Metz,Nantes,0,0,D,0,0,H,11,8,4,2,12,16,5,2,1,3,0,0,2023/4
2022-08-06,Strasbourg,Montpellier,1,1,D,1,0,H,10,11,3,5,13,9,5,6,0,1,0,0,2023/4
2022-08-14,Nice,Lyon,0,0,D,0,0,H,17,13,7,5,14,12,3,3,3,2,0,0,2023/4
2022-08-20,Metz,Rennes,1,0,H,0,0,H,7,7,2,2,17,12,4,6,1,1,0,0,2023/4
2022-08-05,Auxerre,Toulouse,0,0,D,0,0,H,9,6,2,2,16,17,3,5,3,2,0,0,2023/4
2022-08-08,Auxerre,Lens,0,1,A,0,0,H,12,9,4,2,8,14,6,3,0,2,0,0,2023/4
2022-08-07,Lens,Marseille,3,1,H,3,0,H,11,10,4,3,9,10,8,11,3,3,0,0,2023/4
2022-08-25,Lorient,Brest,0,0,D,0,0,H,10,12,4,4,8,17,2,5,3,2,0,0,2023/4
2022-08-21,Auxerre,Reims,0,0,D,0,0,H,9,7,3,2,8,16,3,3,0,3,0,0,2023/4
2022-08-18,Marseille,Nice,0,1,A,0,0,H,10,10,4,3,14,8,7,5,3,0,0,0,2023/4
2022-08-10,Lyon,Brest,2,0,H,0,0,H,9,8,4,3,15,10,7,3,3,2,0,0,2023/4
2022-08-27,Toulouse,Auxerre,0,0,D,0,0,H,8,9,3,2,18,15,6,5,0,0,0,0,2023/4
2022-08-13,Toulouse,Rennes,1,0,H,0,0,H,11,10,5,4,14,13,6,3,3,0,0,0,2023/4
2022-08-15,Reims,Lyon,1,0,H,1,0,H,9,7,3,2,9,12,8,2,2,1,0,0,2023/4
2022-08-12,Nantes,Strasbourg,0,0,D,0,0,H,3,8,1,3,9,16,7,5,3,1,0,0,2023/4
2022-08-19,Toulouse,PSG,1,0,H,0,0,H,8,9,3,4,18,10,7,4,1,1,0,0,2023/4
2022-08-25,Marseille,Auxerre,0,0,D,0,0,H,10,6,3,2,15,12,6,8,1,0,0,0,2023/4
2022-08-01,Toulouse,Brest,0,0,D,0,0,H,6,9,1,4,15,15,5,6,3,0,0,0,2023/4
2022-08-15,Toulouse,Montpellier,0,0,D,0,0,H,8,8,2,3,14,15,2,4,0,0,0,0,2023/4
2022-08-27,Rennes,Reims,1,1,D,1,0,H,11,13,4,5,11,8,5,5,1,1,0,0,2023/4
2022-08-19,Le Havre,Montpellier,0,0,D,0,0,H,8,8,2,2,17,12,7,2,2,0,0,0,2023/4
2022-08-20,Reims,Metz,0,0,D,0,0,H,14,11,4,4,18,17,11,9,1,3,0,0,2023/4
2022-08-11,Nice,Montpellier,1,1,D,1,0,H,7,12,2,5,13,14,8,3,0,3,0,0,2023/4
2022-08-28,Nantes,Auxerre,0,0,D,0,0,H,8,4,3,1,12,13,2,4,3,1,0,0,2023/4
2022-08-21,Rennes,Nice,0,0,D,0,0,H,5,12,1,5,16,9,8,8,3,2,0,0,2023/4
2022-08-20,Strasbourg,Marseille,0,0,D,0,0,H,11,15,3,6,13,10,7,2,3,3,0,0,2023/4
2022-08-07,Reims,Le Havre,0,0,D,0,0,H,11,11,4,4,8,9,2,4,0,3,0,0,2023/4
2022-08-14,Lens,PSG,1,3,A,0,1,H,13,19,6,8,14,8,4,3,2,2,0,0,2023/4
2022-08-10,Auxerre,Metz,0,0,D,0,0,H,5,6,1,2,12,9,4,5,2,2,0,0,2023/4
2022-08-11,PSG,Nice,1,1,D,1,1,H,16,13,4,5,14,17,4,4,0,1,0,0,2023/4
2022-08-16,Nantes,Brest,0,0,D,0,0,H,8,13,3,5,8,18,6,4,1,3,0,0,2023/4
2022-08-15,Marseille,Toulouse,2,0,H,1,0,H,10,15,4,7,14,8,5,3,2,2,0,0,2023/4
2022-08-26,Strasbourg,Lorient,0,0,D,0,0,H,14,7,5,2,13,9,6,4,1,2,0,0,2023/4
2022-08-06,Strasbourg,Lens,1,1,D,0,1,H,12,11,4,4,17,17,3,2,3,1,0,0,2023/4
2022-08-11,Reims,Strasbourg,1,0,H,0,0,H,8,8,3,3,8,12,4,4,3,0,0,0,2023/4
2022-08-07,Le Havre,PSG,1,2,A,1,1,H,13,19,5,9,16,12,6,5,1,0,0,0,2023/4
2022-08-17,Marseille,Monaco,1,2,A,0,1,H,16,14,5,4,8,15,2,6,1,1,0,0,2023/4
2022-08-11,Brest,Monaco,0,1,A,0,0,H,15,11,7,3,10,9,8,7,1,1,0,0,2023/4
2022-08-01,Auxerre,Brest,0,0,D,0,0,H,8,9,3,3,12,8,4,4,0,2,0,0,2023/4
2022-08-10,Lorient,Strasbourg,0,0,D,0,0,H,13,11,5,4,8,17,7,8,2,1,0,0,2023/4
2022-08-15,Metz,Brest,0,0,D,0,0,H,14,17,4,6,18,9,2,5,2,1,0,0,2023/4
2022-08-04,Metz,Auxerre,0,0,D,0,0,H,10,12,4,4,11,16,6,2,2,2,0,0,2023/4
2022-08-06,Monaco,Montpellier,0,0,D,0,0,H,11,8,5,3,9,12,2,3,2,3,0,0,2023/4
2022-08-13,Lorient,Marseille,0,0,D,0,0,H,7,13,3,4,8,9,7,11,3,3,0,0,2023/4
2022-08-23,Lyon,Toulouse,1,3,A,1,3,H,14,9,5,4,15,17,2,3,2,2,0,0,2023/4
2022-08-03,Toulouse,Lyon,0,2,A,0,1,H,10,14,4,6,15,17,4,2,1,0,0,0,2023/4
2022-08-22,Marseille,Lens,0,1,A,0,0,H,12,8,4,3,18,15,2,8,3,1,0,0,2023/4
2022-08-12,Reims,Marseille,0,0,D,0,0,H,10,11,4,3,14,10,5,3,2,2,0,0,2023/4
2022-08-15,Strasbourg,Toulouse,0,0,D,0,0,H,10,8,3,2,10,12,6,7,2,1,0,0,2023/4
2022-08-18,Brest,Strasbourg,0,0,D,0,0,H,5,8,2,2,18,9,7,3,2,3,0,0,2023/4
2022-08-16,Rennes,Strasbourg,1,1,D,0,0,H,6,7,2,2,14,9,3,2,2,1,0,0,2023/4
2022-08-26,Strasbourg,Brest,0,0,D,0,0,H,8,9,3,3,13,16,5,4,1,1,0,0,2023/4
2022-08-16,Lens,Nantes,0,2,A,0,2,H,9,4,4,1,9,17,4,3,3,2,0,0,2023/4
2022-08-03,Brest,Montpellier,0,2,A,0,0,H,7,9,2,4,17,9,3,7,3,2,0,0,2023/4
2022-08-19,Metz,Toulouse,0,0,D,0,0,H,10,7,3,3,18,8,7,6,1,1,0,0,2023/4
2022-08-07,Monaco,Marseille,0,1,A,0,0,H,10,7,4,2,18,13,6,5,2,2,0,0,2023/4
2022-08-03,Nice,Rennes,0,0,D,0,0,H,11,18,4,8,17,8,3,3,3,1,0,0,2023/4
2022-08-01,Lille,Strasbourg,3,1,H,3,1,H,9,10,4,4,16,13,5,4,0,2,0,0,2023/4
2022-08-11,Toulouse,Strasbourg,1,0,H,0,0,H,5,7,2,2,14,14,6,4,3,3,0,0,2023/4
2022-08-13,Montpellier,Auxerre,0,1,A,0,0,H,16,12,6,4,13,14,3,6,1,2,0,0,2023/4
2022-08-01,Le Havre,Lyon,1,0,H,1,0,H,9,12,2,3,10,15,2,6,3,1,0,0,2023/4
2022-08-26,Monaco,Rennes,1,1,D,1,0,H,16,11,6,4,17,14,10,9,1,3,0,0,2023/4
2022-08-06,Rennes,Lens,0,0,D,0,0,H,10,7,3,2,14,17,5,4,0,3,0,0,2023/4
2022-08-18,PSG,Rennes,4,0,H,0,0,H,14,17,5,6,17,13,4,3,0,0,0,0,2023/4
2022-08-23,Monaco,Lens,0,0,D,0,0,H,10,11,3,4,9,10,2,3,2,3,0,0,2023/4
2022-08-21,PSG,Marseille,0,2,A,0,2,H,12,11,5,3,18,18,6,3,0,2,0,0,2023/4
2022-08-15,Lorient,Nice,0,1,A,0,1,H,8,11,3,3,16,15,6,3,2,3,0,0,2023/4
2022-08-23,Lens,Lorient,1,0,H,0,0,H,6,6,2,2,17,12,5,6,2,0,0,0,2023/4
2022-08-10,Lyon,Strasbourg,0,0,D,0,0,H,12,9,4,3,17,8,6,2,2,3,0,0,2023/4
2022-08-05,Auxerre,Lille,0,1,A,0,0,H,10,10,4,3,17,12,5,5,2,2,0,0,2023/4
2022-08-05,Lyon,Monaco,1,0,H,1,0,H,12,10,4,4,18,15,4,5,2,1,0,0,2023/4
2022-08-28,Rennes,Brest,1,0,H,1,0,H,9,6,3,2,8,13,3,7,0,1,0,0,2023/4
2022-08-14,Lille,Nantes,0,0,D,0,0,H,5,5,2,2,14,11,5,2,3,1,0,0,2023/4
2022-08-25,Toulouse,Monaco,1,1,D,0,0,H,15,19,5,8,9,8,4,7,1,3,0,0,2023/4
2022-08-14,Montpellier,Toulouse,0,1,A,0,0,H,10,6,4,2,11,10,5,7,0,1,0,0,2024/5
2022-08-10,Metz,Auxerre,0,0,D,0,0,H,8,13,2,6,13,14,7,9,0,1,0,0,2024/5
2022-08-28,Lyon,Toulouse,0,0,D,0,0,H,9,4,4,1,16,16,11,4,1,3,0,0,2024/5
2022-08-26,Nantes,Lille,0,0,D,0,0,H,8,8,2,2,10,18,5,2,3,3,0,0,2024/5
2022-08-10,Metz,Lens,0,0,D,0,0,H,9,9,2,3,11,14,7,6,2,2,0,0,2024/5
2022-08-02,Marseille,Toulouse,0,0,D,0,0,H,12,10,4,3,16,10,10,4,1,0,0,0,2024/5
2022-08-19,Reims,Lorient,1,0,H,0,0,H,11,10,5,4,17,13,3,6,3,1,0,0,2024/5
2022-08-08,Marseille,Nantes,0,0,D,0,0,H,8,4,2,1,9,11,4,5,3,1,0,0,2024/5
2022-08-14,Metz,Strasbourg,0,1,A,0,1,H,7,14,2,5,10,11,5,7,3,1,0,0,2024/5
2022-08-09,Nantes,Le Havre,0,1,A,0,0,H,9,8,3,3,11,13,9,4,1,0,0,0,2024/5
2022-08-15,Rennes,Marseille,3,1,H,0,0,H,7,4,2,1,14,10,5,8,2,1,0,0,2024/5
2022-08-20,Lyon,Strasbourg,1,0,H,0,0,H,10,13,4,5,10,17,2,2,1,0,0,0,2024/5
2022-08-16,Brest,Rennes,0,1,A,0,0,H,7,9,3,3,15,12,3,6,0,3,0,0,2024/5
2022-08-19,Marseille,Monaco,0,0,D,0,0,H,16,14,5,5,10,17,8,6,0,3,0,0,2024/5
2022-08-02,Nice,Monaco,0,0,D,0,0,H,14,10,5,4,14,16,7,6,3,3,0,0,2024/5
2022-08-03,Nantes,Marseille,1,0,H,0,0,H,9,9,2,3,16,8,4,9,3,1,0,0,2024/5
2022-08-16,Lens,Lille,1,1,D,1,0,H,16,12,6,3,18,12,6,4,1,3,0,0,2024/5
2022-08-25,Lille,Toulouse,2,0,H,0,0,H,15,10,4,3,10,14,5,4,1,2,0,0,2024/5
2022-08-13,Lille,Le Havre,1,0,H,0,0,H,11,5,3,2,13,16,4,7,0,2,0,0,2024/5
2022-08-26,Lens,Marseille,0,1,A,0,0,H,16,17,7,6,11,18,2,3,0,2,0,0,2024/5
2022-08-02,Lille,Nice,2,0,H,2,0,H,18,15,8,6,9,14,7,2,2,3,0,0,2024/5
2022-08-03,Nice,Auxerre,1,0,H,1,0,H,5,6,1,2,16,11,9,4,1,2,0,0,2024/5
2022-08-19,Montpellier,Lille,0,1,A,0,0,H,4,11,1,5,11,11,5,5,2,2,0,0,2024/5
2022-08-12,Le Havre,Rennes,0,0,D,0,0,H,7,11,2,3,13,15,8,4,3,0,0,0,2024/5
2022-08-15,Lorient,Rennes,0,0,D,0,0,H,4,8,1,3,17,13,3,4,0,1,0,0,2024/5
2022-08-10,Nantes,Montpellier,0,0,D,0,0,H,10,13,3,6,9,9,7,8,1,2,0,0,2024/5
2022-08-21,Lille,Lyon,0,1,A,0,1,H,12,11,3,3,8,12,5,6,3,1,0,0,2024/5
2022-08-07,Marseille,Rennes,2,0,H,1,0,H,21,5,9,1,9,8,3,2,1,2,0,0,2024/5
2022-08-19,Lens,Nice,0,1,A,0,0,H,6,12,2,4,18,16,5,2,3,3,0,0,2024/5
2022-08-09,Monaco,Metz,0,0,D,0,0,H,16,14,7,4,11,15,6,3,2,2,0,0,2024/5
2022-08-06,Toulouse,Lens,1,1,D,1,0,H,8,13,2,5,17,10,7,4,2,1,0,0,2024/5
2022-08-05,Brest,Marseille,0,0,D,0,0,H,11,12,4,5,10,11,4,10,0,0,0,0,2024/5
2022-08-07,Marseille,Lorient,0,0,D,0,0,H,12,5,4,1,16,8,6,9,2,2,0,0,2024/5
2022-08-04,Rennes,Le Havre,1,0,H,1,0,H,9,7,4,2,8,14,8,3,3,1,0,0,2024/5
2022-08-18,PSG,Brest,2,1,H,1,0,H,14,12,4,5,16,13,4,7,2,3,0,0,2024/5
2022-08-22,Lille,Lens,2,1,H,0,1,H,15,9,6,4,10,17,4,7,3,2,0,0,2024/5
2022-08-18,Rennes,Monaco,0,0,D,0,0,H,8,12,3,3,9,12,2,2,0,3,0,0,2024/5
2022-08-20,Marseille,Strasbourg,2,1,H,0,1,H,13,13,4,4,18,11,7,7,1,2,0,0,2024/5
2022-08-03,Lorient,Lille,0,2,A,0,0,H,8,7,3,3,16,14,4,3,1,3,0,0,2024/5
2022-08-12,Lorient,Montpellier,0,0,D,0,0,H,6,12,2,5,14,10,2,3,3,2,0,0,2024/5
2022-08-15,Montpellier,Le Havre,1,0,H,0,0,H,11,12,4,4,16,9,4,2,1,3,0,0,2024/5
2022-08-24,Lyon,Lille,0,0,D,0,0,H,14,12,5,3,14,14,3,5,1,0,0,0,2024/5
2022-08-11,Rennes,Lorient,0,0,D,0,0,H,7,3,3,1,9,17,5,9,3,0,0,0,2024/5
2022-08-15,Monaco,Strasbourg,1,0,H,0,0,H,13,3,4,1,17,10,10,5,1,1,0,0,2024/5
2022-08-10,Le Havre,Reims,0,1,A,0,1,H,9,8,3,3,17,12,4,7,3,3,0,0,2024/5
2022-08-21,Metz,Le Havre,0,0,D,0,0,H,8,14,2,5,18,15,3,6,0,2,0,0,2024/5
2022-08-04,Reims,Lille,0,0,D,0,0,H,5,7,2,2,12,15,3,4,0,2,0,0,2024/5
2022-08-16,Metz,Marseille,0,2,A,0,1,H,10,11,4,4,9,13,4,4,0,2,0,0,2024/5
2022-08-05,Nantes,Brest,0,1,A,0,0,H,11,7,4,3,13,10,9,4,0,2,0,0,2024/5
2022-08-10,Reims,Lens,0,0,D,0,0,H,13,8,6,2,16,18,7,2,0,1,0,0,2024/5
2022-08-18,Lille,Brest,1,0,H,1,0,H,12,8,3,3,13,13,3,5,2,2,0,0,2024/5
2022-08-27,Auxerre,Rennes,0,0,D,0,0,H,11,6,3,2,10,8,5,7,1,2,0,0,2024/5
2022-08-04,Rennes,Nice,1,0,H,1,0,H,7,8,2,3,11,10,5,8,1,1,0,0,2024/5
2022-08-28,Toulouse,Auxerre,0,0,D,0,0,H,6,5,2,2,16,16,5,8,0,3,0,0,2024/5
2022-08-16,Nice,Lens,1,1,D,0,1,H,8,12,3,5,13,12,3,4,2,1,0,0,2024/5
2022-08-11,Rennes,Reims,1,0,H,1,0,H,8,10,3,4,10,12,9,3,0,0,0,0,2024/5
2022-08-05,Reims,Metz,1,0,H,1,0,H,7,5,2,1,11,10,5,2,0,3,0,0,2024/5
2022-08-25,Lyon,Monaco,1,1,D,0,0,H,12,13,3,5,14,8,4,6,1,0,0,0,2024/5
2022-08-09,Lille,Strasbourg,0,0,D,0,0,H,5,13,2,5,8,9,2,6,2,0,0,0,2024/5
2022-08-07,Marseille,Lille,2,2,D,0,1,H,15,4,7,1,10,18,4,5,2,0,0,0,2024/5
2022-08-12,Lorient,Lens,0,0,D,0,0,H,9,9,4,4,13,10,6,10,1,0,0,0,2024/5
2022-08-07,Lens,Le Havre,1,1,D,0,0,H,10,11,3,3,12,10,2,5,0,0,0,0,2024/5
2022-08-23,Brest,Lyon,0,0,D,0,0,H,7,15,3,5,17,10,4,11,3,0,0,0,2024/5
2022-08-08,Strasbourg,Le Havre,0,2,A,0,1,H,8,3,3,1,14,9,2,2,2,0,0,0,2024/5
2022-08-10,PSG,Nantes,0,0,D,0,0,H,13,13,5,4,16,8,7,4,0,2,0,0,2024/5
2022-08-22,Metz,Lyon,0,0,D,0,0,H,11,8,4,3,15,11,5,7,3,2,0,0,2024/5
2022-08-26,Le Havre,Metz,1,1,D,0,1,H,6,8,2,3,15,18,5,8,2,1,0,0,2024/5
2022-08-17,Nantes,Auxerre,0,1,A,0,1,H,3,10,1,3,18,18,2,9,0,0,0,0,2024/5
2022-08-06,PSG,Marseille,1,1,D,0,0,H,19,23,7,7,9,13,10,4,1,2,0,0,2024/5
2022-08-14,PSG,Auxerre,3,1,H,2,0,H,14,8,5,2,15,12,11,7,2,3,0,0,2024/5
2022-08-17,Reims,Rennes,0,0,D,0,0,H,12,8,5,3,12,10,6,6,3,0,0,0,2024/5
2022-08-01,Lens,Auxerre,1,1,D,1,1,H,5,12,1,5,9,8,8,4,0,3,0,0,2024/5
2022-08-05,Lyon,Montpellier,0,0,D,0,0,H,14,9,5,3,12,17,4,5,0,0,0,0,2024/5
2022-08-10,Rennes,Auxerre,2,0,H,2,0,H,14,8,5,3,18,15,2,5,3,2,0,0,2024/5
2022-08-25,Reims,Nantes,1,0,H,0,0,H,8,6,3,1,8,14,3,5,0,3,0,0,2024/5
2022-08-06,Metz,Reims,1,1,D,1,0,H,11,9,4,2,16,18,6,5,2,1,0,0,2024/5
2022-08-04,Lens,Lyon,0,1,A,0,0,H,7,12,3,4,17,18,8,12,3,3,0,0,2024/5
2022-08-16,Strasbourg,Montpellier,1,0,H,0,0,H,8,9,3,3,17,14,6,7,2,2,0,0,2024/5
2022-08-12,Monaco,Nantes,2,0,H,1,0,H,15,5,4,2,17,8,7,2,2,3,0,0,2024/5
2022-08-22,Nantes,Lorient,0,1,A,0,0,H,9,11,3,4,11,11,4,2,1,2,0,0,2024/5
2022-08-11,Brest,Lorient,0,0,D,0,0,H,6,6,1,2,10,8,3,8,2,0,0,0,2024/5
2022-08-09,Nice,Toulouse,1,0,H,1,0,H,4,5,1,2,8,15,10,6,0,2,0,0,2024/5
2022-08-04,Lyon,Reims,0,1,A,0,0,H,19,12,7,5,18,11,7,10,2,3,0,0,2024/5
2022-08-12,Montpellier,Nice,0,1,A,0,0,H,13,7,4,2,14,11,9,3,3,0,0,0,2024/5
2022-08-19,Lille,Metz,0,1,A,0,0,H,11,10,3,3,14,11,4,5,0,0,0,0,2024/5
2022-08-14,Brest,Reims,0,1,A,0,0,H,12,17,4,6,11,13,5,4,0,2,0,0,2024/5
2022-08-14,Brest,Nice,1,0,H,0,0,H,10,5,4,1,14,12,4,5,3,1,0,0,2024/5
2022-08-16,Metz,Lille,0,0,D,0,0,H,14,11,5,3,11,18,7,5,3,2,0,0,2024/5
2022-08-14,Lorient,Brest,0,0,D,0,0,H,11,4,4,1,17,18,7,3,0,1,0,0,2024/5
2022-08-10,Reims,Nice,0,0,D,0,0,H,4,10,1,4,14,14,8,7,2,0,0,0,2024/5
2022-08-06,PSG,Reims,0,0,D,0,0,H,15,12,5,4,12,18,9,3,1,3,0,0,2024/5
2022-08-10,Marseille,Montpellier,1,0,H,1,0,H,13,9,3,4,15,15,5,5,3,3,0,0,2024/5
2022-08-09,Lens,Rennes,1,1,D,1,1,H,9,6,2,1,12,18,9,2,1,0,0,0,2024/5
2022-08-03,PSG,Lyon,1,1,D,0,1,H,12,10,3,4,13,17,6,9,2,0,0,0,2024/5
2022-08-03,Toulouse,Marseille,0,1,A,0,1,H,8,11,2,4,14,10,11,4,1,0,0,0,2024/5
2022-08-19,Lorient,Nantes,0,0,D,0,0,H,10,11,3,4,16,12,3,5,3,0,0,0,2024/5
2022-08-19,Lyon,Nantes,0,1,A,0,1,H,13,5,5,1,14,11,4,2,3,1,0,0,2024/5
2022-08-09,Marseille,Lens,0,0,D,0,0,H,9,12,4,4,17,8,5,6,3,2,0,0,2024/5
2022-08-08,Brest,Lille,0,0,D,0,0,H,8,9,3,3,12,10,8,6,2,3,0,0,2024/5
2022-08-20,Lille,Monaco,0,1,A,0,1,H,9,5,2,2,8,18,3,8,0,1,0,0,2024/5
2022-08-26,Montpellier,Lyon,2,0,H,2,0,H,6,8,2,3,18,9,5,4,1,3,0,0,2024/5
2022-08-09,Le Havre,Montpellier,0,0,D,0,0,H,6,7,2,3,12,9,5,7,1,2,0,0,2024/5
2022-08-26,Brest,Nantes,0,1,A,0,0,H,12,14,5,5,18,14,5,3,0,2,0,0,2024/5
2022-08-14,Le Havre,PSG,0,1,A,0,0,H,8,12,3,4,13,14,5,8,0,1,0,0,2024/5
2022-08-27,Metz,Montpellier,0,0,D,0,0,H,5,7,1,2,16,13,2,5,3,0,0,0,2024/5
2022-08-21,Lorient,Le Havre,0,0,D,0,0,H,12,5,4,1,10,8,4,3,3,1,0,0,2024/5
