Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,Season
2022-08-04,Torino,Roma,1,0,H,1,0,H,6,5,2,2,8,8,5,3,0,3,0,0,2023/4
2022-08-08,Cagliari,Fiorentina,1,0,H,1,0,H,8,5,3,2,17,11,5,6,0,0,0,0,2023/4
2022-08-21,Fiorentina,AC Milan,0,0,D,0,0,H,14,15,6,5,14,8,5,6,3,0,0,0,2023/4
2022-08-12,Verona,Roma,1,1,D,0,1,H,6,8,2,2,17,8,7,7,2,2,0,0,2023/4
2022-08-11,Napoli,Monza,1,0,H,0,0,H,13,7,4,3,16,11,6,3,0,2,0,0,2023/4
2022-08-06,Napoli,Lazio,0,0,D,0,0,H,12,13,5,5,15,14,3,4,2,2,0,0,2023/4
2022-08-11,Juventus,Fiorentina,2,1,H,0,0,H,13,10,5,4,18,8,5,5,0,2,0,0,2023/4
2022-08-17,Lazio,Como,1,1,D,1,0,H,9,12,3,5,8,16,4,8,2,1,0,0,2023/4
2022-08-11,Genoa,Roma,0,0,D,0,0,H,6,17,1,5,8,15,7,4,1,2,0,0,2023/4
2022-08-18,Roma,Venezia,0,0,D,0,0,H,7,9,2,2,13,9,5,8,2,2,0,0,2023/4
2022-08-03,Genoa,Udinese,1,1,D,0,1,H,9,9,3,3,9,15,4,3,3,2,0,0,2023/4
2022-08-24,AC Milan,Juventus,3,0,H,1,0,H,14,12,4,5,9,16,8,10,2,0,0,0,2023/4
2022-08-05,Sassuolo,Genoa,1,0,H,1,0,H,6,12,1,4,8,8,6,2,3,2,0,0,2023/4
2022-08-03,Cagliari,Genoa,0,0,D,0,0,H,10,12,3,5,13,14,4,10,1,1,0,0,2023/4
2022-08-26,Atalanta,Bologna,3,0,H,2,0,H,14,10,5,4,14,16,3,5,2,3,0,0,2023/4
2022-08-05,Intel Milan,Empoli,1,1,D,1,0,H,15,7,6,2,18,13,6,5,1,1,0,0,2023/4
2022-08-14,Atalanta,Sassuolo,0,0,D,0,0,H,10,7,3,2,8,15,4,8,0,1,0,0,2023/4
2022-08-20,Roma,Atalanta,0,1,A,0,0,H,12,11,3,4,12,17,5,4,0,1,0,0,2023/4
2022-08-14,Roma,Napoli,0,1,A,0,1,H,11,16,5,6,14,17,9,3,2,1,0,0,2023/4
2022-08-07,Torino,Genoa,1,0,H,0,0,H,7,11,2,4,9,18,7,6,2,2,0,0,2023/4
2022-08-14,Lazio,Torino,0,0,D,0,0,H,11,8,5,2,16,9,8,3,2,0,0,0,2023/4
2022-08-13,Monza,Empoli,0,0,D,0,0,H,6,8,2,3,11,18,4,6,0,3,0,0,2023/4
2022-08-08,AC Milan,Udinese,1,0,H,0,0,H,14,6,6,2,18,8,3,6,1,1,0,0,2023/4
2022-08-08,Fiorentina,Bologna,1,0,H,0,0,H,10,8,4,2,16,16,4,5,1,0,0,0,2023/4
2022-08-20,Venezia,Lecce,0,0,D,0,0,H,7,7,3,2,18,10,9,2,3,0,0,0,2023/4
2022-08-18,Monza,Cagliari,0,0,D,0,0,H,5,13,1,5,14,14,9,4,3,2,0,0,2023/4
2022-08-24,Torino,Bologna,0,0,D,0,0,H,12,8,5,3,10,15,4,4,2,3,0,0,2023/4
2022-08-17,Roma,AC Milan,0,2,A,0,1,H,14,11,6,3,8,13,4,4,1,3,0,0,2023/4
2022-08-05,Empoli,Atalanta,0,0,D,0,0,H,8,14,3,5,11,11,8,5,0,3,0,0,2023/4
2022-08-10,Torino,Monza,1,0,H,1,0,H,8,3,3,1,15,15,3,7,0,3,0,0,2023/4
2022-08-01,Genoa,AC Milan,0,0,D,0,0,H,11,8,5,2,17,16,6,3,3,1,0,0,2023/4
2022-08-21,Bologna,Atalanta,1,1,D,0,0,H,15,8,7,2,18,9,5,5,3,3,0,0,2023/4
2022-08-26,Roma,Torino,1,0,H,0,0,H,15,10,7,3,16,18,2,5,0,1,0,0,2023/4
2022-08-06,Venezia,Atalanta,2,0,H,0,0,H,8,7,3,2,16,18,5,8,2,3,0,0,2023/4
2022-08-22,Udinese,Genoa,0,0,D,0,0,H,5,7,1,3,15,17,7,4,1,1,0,0,2023/4
2022-08-20,Genoa,Lazio,0,0,D,0,0,H,10,6,4,2,15,8,4,6,1,0,0,0,2023/4
2022-08-01,Venezia,Napoli,0,0,D,0,0,H,12,5,4,2,17,16,2,6,2,2,0,0,2023/4
2022-08-27,Como,Torino,0,0,D,0,0,H,4,9,1,3,12,16,7,5,1,1,0,0,2023/4
2022-08-23,Monza,Atalanta,0,0,D,0,0,H,6,13,2,4,15,18,3,8,1,3,0,0,2023/4
2022-08-23,Bologna,Genoa,0,0,D,0,0,H,9,8,2,3,8,14,5,9,3,3,0,0,2023/4
2022-08-16,Verona,Juventus,0,1,A,0,0,H,10,19,4,9,18,18,6,9,2,1,0,0,2023/4
2022-08-23,Lecce,Bologna,0,0,D,0,0,H,12,4,5,1,11,15,2,5,1,2,0,0,2023/4
2022-08-24,Fiorentina,Atalanta,0,1,A,0,0,H,12,15,4,4,16,16,4,7,3,0,0,0,2023/4
2022-08-16,AC Milan,Monza,0,2,A,0,1,H,15,15,5,7,16,18,3,4,0,1,0,0,2023/4
2022-08-06,Como,Empoli,0,0,D,0,0,H,9,14,3,4,9,15,4,8,2,3,0,0,2023/4
2022-08-24,Udinese,Como,0,0,D,0,0,H,6,10,2,3,12,11,7,4,1,0,0,0,2023/4
2022-08-02,Napoli,Cagliari,0,0,D,0,0,H,10,9,3,4,13,18,8,7,3,3,0,0,2023/4
2022-08-15,Juventus,Torino,1,0,H,0,0,H,11,11,3,3,16,12,6,4,3,2,0,0,2023/4
2022-08-14,Lazio,Atalanta,2,2,D,0,1,H,9,15,3,5,14,10,5,4,0,3,0,0,2023/4
2022-08-11,Monza,Roma,0,0,D,0,0,H,16,14,6,5,13,18,12,2,2,1,0,0,2023/4
2022-08-20,AC Milan,Venezia,0,0,D,0,0,H,10,8,3,3,10,17,9,4,0,3,0,0,2023/4
2022-08-02,Como,Bologna,1,0,H,1,0,H,7,8,2,3,14,18,4,6,0,0,0,0,2023/4
2022-08-15,Intel Milan,Verona,3,0,H,0,0,H,7,7,2,2,11,16,6,8,3,1,0,0,2023/4
2022-08-22,AC Milan,Lecce,0,0,D,0,0,H,8,7,3,3,17,16,6,5,3,1,0,0,2023/4
2022-08-24,Como,Juventus,0,0,D,0,0,H,14,13,4,5,14,10,5,4,3,3,0,0,2023/4
2022-08-09,Roma,Como,0,0,D,0,0,H,8,16,2,5,18,16,6,6,0,2,0,0,2023/4
2022-08-25,Napoli,Empoli,2,0,H,1,0,H,14,7,4,2,17,10,10,7,3,1,0,0,2023/4
2022-08-02,Sassuolo,Napoli,1,0,H,1,0,H,13,7,3,2,9,10,5,10,3,3,0,0,2023/4
2022-08-26,Intel Milan,Monza,1,0,H,0,0,H,20,10,8,3,14,9,3,7,2,0,0,0,2023/4
2022-08-14,AC Milan,Empoli,0,0,D,0,0,H,5,11,1,4,14,13,6,3,2,2,0,0,2023/4
2022-08-04,Fiorentina,Sassuolo,0,0,D,0,0,H,7,7,3,2,15,16,5,3,2,3,0,0,2023/4
2022-08-25,Fiorentina,Roma,0,0,D,0,0,H,8,14,3,5,18,10,6,4,0,2,0,0,2023/4
2022-08-19,AC Milan,Atalanta,5,0,H,2,0,H,16,13,5,5,16,15,8,6,1,0,0,0,2023/4
2022-08-13,Udinese,Monza,0,0,D,0,0,H,10,9,3,3,13,14,2,10,0,0,0,0,2023/4
2022-08-25,Cagliari,Lazio,0,0,D,0,0,H,8,6,3,2,9,9,5,8,3,0,0,0,2023/4
2022-08-02,Como,Venezia,0,0,D,0,0,H,6,11,1,3,8,14,4,6,2,1,0,0,2023/4
2022-08-08,Bologna,Udinese,0,0,D,0,0,H,11,11,4,5,12,17,2,3,2,3,0,0,2023/4
2022-08-02,Udinese,AC Milan,0,2,A,0,0,H,4,10,1,4,13,11,5,6,2,3,0,0,2023/4
2022-08-14,Cagliari,Roma,0,1,A,0,0,H,8,13,2,4,8,10,9,2,2,2,0,0,2023/4
2022-08-24,Genoa,Juventus,0,2,A,0,1,H,6,10,2,4,15,13,3,7,2,3,0,0,2023/4
2022-08-24,Intel Milan,Napoli,1,2,A,0,1,H,15,9,6,2,9,18,6,4,2,2,0,0,2023/4
2022-08-06,Cagliari,Empoli,0,0,D,0,0,H,9,7,3,3,11,8,2,5,0,3,0,0,2023/4
2022-08-08,AC Milan,Intel Milan,2,2,D,1,0,H,18,23,6,11,18,10,3,4,3,3,0,0,2023/4
2022-08-25,Bologna,Fiorentina,0,0,D,0,0,H,8,12,3,4,10,17,8,7,2,2,0,0,2023/4
2022-08-23,Udinese,Verona,0,0,D,0,0,H,11,10,5,4,18,12,6,2,0,2,0,0,2023/4
2022-08-21,Empoli,Lecce,0,0,D,0,0,H,8,4,3,1,18,14,5,3,2,3,0,0,2023/4
2022-08-22,Napoli,AC Milan,3,0,H,3,0,H,13,13,5,5,12,9,6,5,0,3,0,0,2023/4
2022-08-02,Verona,Monza,0,1,A,0,0,H,6,10,2,3,17,17,5,7,3,2,0,0,2023/4
2022-08-08,Napoli,Torino,0,0,D,0,0,H,13,10,5,4,9,14,9,10,2,1,0,0,2023/4
2022-08-20,Juventus,Genoa,1,1,D,1,0,H,14,9,5,3,15,8,5,10,1,2,0,0,2023/4
2022-08-19,AC Milan,Genoa,0,0,D,0,0,H,12,6,4,2,17,17,3,5,0,2,0,0,2023/4
2022-08-22,Como,Verona,0,0,D,0,0,H,13,9,5,3,13,14,10,6,2,0,0,0,2023/4
2022-08-09,Verona,Bologna,1,0,H,1,0,H,4,9,1,3,12,8,3,7,3,0,0,0,2023/4
2022-08-24,Napoli,Atalanta,2,0,H,0,0,H,20,14,9,4,11,17,2,9,2,2,0,0,2023/4
2022-08-09,Bologna,Intel Milan,2,3,A,1,0,H,9,10,3,4,13,17,8,6,0,3,0,0,2023/4
2022-08-06,Empoli,Roma,0,1,A,0,0,H,6,6,2,1,9,18,7,7,0,0,0,0,2023/4
2022-08-17,Genoa,Monza,0,0,D,0,0,H,8,9,2,4,9,13,5,3,2,2,0,0,2023/4
2022-08-15,Monza,Bologna,1,0,H,0,0,H,9,9,3,3,18,15,6,5,0,3,0,0,2023/4
2022-08-21,Roma,Udinese,0,0,D,0,0,H,10,8,3,3,8,18,5,4,3,1,0,0,2023/4
2022-08-09,Verona,Napoli,0,0,D,0,0,H,11,7,4,2,18,11,11,4,1,3,0,0,2023/4
2022-08-17,AC Milan,Bologna,0,2,A,0,2,H,7,6,3,2,8,12,5,8,3,0,0,0,2023/4
2022-08-08,Udinese,Napoli,1,0,H,0,0,H,4,7,1,3,15,17,8,7,3,3,0,0,2023/4
2022-08-19,Monza,AC Milan,0,0,D,0,0,H,18,13,8,4,17,14,3,5,1,3,0,0,2023/4
2022-08-09,Lazio,Sassuolo,0,0,D,0,0,H,10,13,4,4,9,18,5,5,1,2,0,0,2023/4
2022-08-13,Torino,Cagliari,0,0,D,0,0,H,13,9,5,3,10,17,8,2,0,0,0,0,2023/4
2022-08-19,Genoa,Verona,0,0,D,0,0,H,5,4,1,1,13,10,2,6,3,2,0,0,2023/4
2022-08-04,Fiorentina,Monza,0,1,A,0,0,H,10,7,4,3,13,18,6,7,2,1,0,0,2023/4
2022-08-25,Genoa,Atalanta,0,2,A,0,2,H,8,13,3,5,11,9,4,6,1,2,0,0,2023/4
2022-08-27,AC Milan,Lazio,3,1,H,2,0,H,19,6,7,1,14,9,9,4,3,3,0,0,2023/4
2022-08-01,Verona,Empoli,1,0,H,0,0,H,12,3,3,1,8,10,6,4,3,3,0,0,2023/4
2022-08-27,Lecce,Empoli,0,0,D,0,0,H,6,10,2,4,16,18,6,5,3,0,0,0,2023/4
2022-08-08,Lazio,Bologna,1,0,H,1,0,H,12,14,5,6,16,18,8,6,0,3,0,0,2023/4
2022-08-16,Torino,Fiorentina,1,1,D,0,0,H,8,12,2,5,14,17,3,2,1,1,0,0,2023/4
2022-08-06,Bologna,Venezia,0,0,D,0,0,H,9,5,3,2,15,12,7,6,3,1,0,0,2023/4
2022-08-07,Bologna,Monza,1,0,H,0,0,H,7,4,3,1,9,9,3,5,2,1,0,0,2023/4
2022-08-28,Empoli,Napoli,0,0,D,0,0,H,8,17,2,6,18,8,8,3,3,2,0,0,2023/4
2022-08-10,Lecce,Fiorentina,1,0,H,1,0,H,7,9,2,4,12,18,3,4,2,0,0,0,2023/4
2022-08-22,Torino,Napoli,0,0,D,0,0,H,11,7,4,2,17,18,5,7,3,1,0,0,2023/4
2022-08-19,Monza,Lecce,1,0,H,1,0,H,9,7,3,2,10,15,8,8,3,0,0,0,2023/4
2022-08-14,Sassuolo,Venezia,0,0,D,0,0,H,15,9,7,3,16,13,2,4,0,3,0,0,2023/4
2022-08-03,Lazio,Juventus,0,2,A,0,1,H,13,8,6,2,18,9,6,8,0,1,0,0,2023/4
2022-08-16,Intel Milan,Lazio,3,2,H,3,1,H,25,12,9,5,13,17,6,9,0,2,0,0,2023/4
2022-08-03,Sassuolo,Udinese,0,0,D,0,0,H,9,7,3,3,17,14,6,3,3,3,0,0,2023/4
2022-08-02,Monza,Sassuolo,0,0,D,0,0,H,10,5,4,2,12,11,11,5,2,0,0,0,2023/4
2022-08-11,Intel Milan,Torino,1,0,H,1,0,H,15,9,5,3,15,14,4,7,2,3,0,0,2023/4
2022-08-13,Sassuolo,Empoli,0,0,D,0,0,H,3,4,1,1,13,15,3,3,1,1,0,0,2023/4
2022-08-02,Juventus,Venezia,1,0,H,0,0,H,13,10,6,3,13,8,2,9,3,2,0,0,2023/4
2022-08-08,Napoli,Roma,3,0,H,3,0,H,10,10,4,3,8,17,6,4,2,3,0,0,2023/4
2022-08-01,Verona,Cagliari,0,1,A,0,0,H,5,6,1,2,14,9,4,2,3,2,0,0,2023/4
2022-08-26,Empoli,Cagliari,0,0,D,0,0,H,8,3,3,1,8,13,4,4,1,2,0,0,2023/4
2022-08-03,Como,Lazio,0,1,A,0,0,H,9,3,4,1,18,14,6,6,1,1,0,0,2023/4
2022-08-28,Napoli,Como,3,0,H,2,0,H,11,7,4,2,8,15,7,10,0,0,0,0,2023/4
2022-08-28,Udinese,Fiorentina,0,0,D,0,0,H,14,7,5,2,15,8,4,4,2,0,0,0,2023/4
2022-08-28,Lazio,Lecce,0,1,A,0,0,H,10,7,4,2,18,15,6,6,3,3,0,0,2023/4
2022-08-15,Sassuolo,Bologna,0,0,D,0,0,H,12,12,4,4,8,17,8,2,3,0,0,0,2023/4
2022-08-05,Venezia,Intel Milan,0,0,D,0,0,H,11,14,4,4,10,17,4,8,1,0,0,0,2023/4
2022-08-16,Empoli,Como,0,0,D,0,0,H,4,10,1,3,15,17,4,4,1,2,0,0,2023/4
2022-08-24,Juventus,Como,3,1,H,1,1,H,10,17,4,8,14,16,7,6,3,1,0,0,2023/4
2022-08-08,Roma,Lecce,0,2,A,0,1,H,5,10,2,4,8,8,7,4,3,0,0,0,2023/4
2022-08-12,Torino,Venezia,0,0,D,0,0,H,12,6,5,2,8,9,3,6,1,1,0,0,2023/4
2022-08-27,Atalanta,Genoa,0,0,D,0,0,H,16,12,7,3,13,14,3,5,3,0,0,0,2023/4
2022-08-10,Atalanta,Venezia,0,1,A,0,0,H,18,5,8,1,14,12,7,9,0,1,0,0,2023/4
2022-08-22,Venezia,AC Milan,0,1,A,0,1,H,7,7,2,2,18,10,6,7,1,0,0,0,2023/4
2022-08-18,Juventus,Lazio,3,0,H,3,0,H,10,7,4,2,9,11,3,3,0,0,0,0,2023/4
2022-08-26,Udinese,Lazio,0,0,D,0,0,H,13,10,4,3,17,8,3,4,0,2,0,0,2023/4
2022-08-10,Fiorentina,Torino,0,0,D,0,0,H,8,8,2,3,17,12,4,7,0,2,0,0,2023/4
2022-08-08,Fiorentina,Como,1,1,D,0,1,H,8,11,2,4,17,12,9,6,1,3,0,0,2023/4
2022-08-03,Atalanta,Udinese,0,0,D,0,0,H,12,12,5,5,17,18,4,7,1,3,0,0,2023/4
2022-08-28,Atalanta,Verona,2,1,H,1,1,H,9,8,2,3,14,18,2,4,0,3,0,0,2023/4
2022-08-10,Sassuolo,Fiorentina,0,0,D,0,0,H,9,3,4,1,9,14,8,4,3,3,0,0,2023/4
2022-08-20,Lecce,Atalanta,1,0,H,0,0,H,3,12,1,3,12,10,5,4,0,3,0,0,2023/4
2022-08-24,Verona,Lazio,1,0,H,0,0,H,17,12,6,3,16,13,9,2,1,2,0,0,2023/4
2022-08-23,Torino,Sassuolo,0,0,D,0,0,H,9,10,3,3,18,17,4,6,2,3,0,0,2023/4
2022-08-03,Lecce,Como,0,0,D,0,0,H,7,8,2,2,13,9,5,5,3,0,0,0,2023/4
2022-08-05,Verona,Udinese,0,0,D,0,0,H,8,13,3,4,18,12,4,3,2,3,0,0,2023/4
2022-08-27,Udinese,Empoli,0,2,A,0,0,H,10,7,3,2,13,16,2,3,1,1,0,0,2023/4
2022-08-05,Intel Milan,Lecce,1,0,H,1,0,H,22,6,9,1,14,11,9,4,1,2,0,0,2023/4
2022-08-25,Roma,Fiorentina,1,1,D,1,1,H,10,10,4,3,15,15,5,4,0,2,0,0,2023/4
2022-08-08,Atalanta,Como,0,1,A,0,1,H,6,9,1,3,17,18,2,2,2,2,0,0,2023/4
2022-08-03,Napoli,Juventus,2,2,D,1,1,H,21,15,7,6,11,16,9,5,0,0,0,0,2023/4
2022-08-09,Lecce,Venezia,0,0,D,0,0,H,12,9,4,3,9,18,3,2,2,0,0,0,2023/4
2022-08-26,Bologna,Lecce,1,0,H,0,0,H,10,12,4,5,11,10,6,9,1,3,0,0,2023/4
2022-08-04,Fiorentina,Verona,2,0,H,2,0,H,10,5,3,1,15,13,4,3,1,2,0,0,2023/4
2022-08-09,Juventus,Bologna,0,1,A,0,0,H,16,10,5,3,10,9,7,7,1,2,0,0,2023/4
2022-08-14,Venezia,Cagliari,0,0,D,0,0,H,14,9,5,3,10,16,2,5,0,3,0,0,2023/4
2022-08-09,Empoli,AC Milan,0,0,D,0,0,H,7,15,2,5,13,13,5,4,0,2,0,0,2023/4
2022-08-28,Bologna,Como,0,0,D,0,0,H,8,10,3,3,18,16,5,4,1,3,0,0,2023/4
2022-08-19,Sassuolo,Como,0,0,D,0,0,H,6,8,2,3,11,15,7,10,0,3,0,0,2023/4
2022-08-15,Atalanta,Empoli,2,2,D,1,0,H,10,11,4,5,11,14,4,3,0,0,0,0,2023/4
2022-08-05,Udinese,Torino,0,0,D,0,0,H,10,6,4,1,11,18,3,8,0,3,0,0,2023/4
2022-08-07,Sassuolo,Torino,1,0,H,0,0,H,10,4,3,1,10,18,3,2,3,0,0,0,2023/4
2022-08-28,Juventus,Monza,3,0,H,0,0,H,10,4,3,1,12,15,3,3,3,2,0,0,2023/4
2022-08-14,Fiorentina,Juventus,1,0,H,0,0,H,11,18,4,7,11,15,11,8,0,1,0,0,2023/4
2022-08-17,Lazio,Udinese,0,0,D,0,0,H,7,9,2,3,8,13,2,9,1,1,0,0,2023/4
2022-08-06,Napoli,Udinese,1,0,H,1,0,H,11,3,4,1,10,18,5,8,1,3,0,0,2023/4
2022-08-07,Cagliari,Verona,0,0,D,0,0,H,9,9,3,3,18,15,4,7,3,2,0,0,2023/4
2022-08-13,Sassuolo,Roma,0,0,D,0,0,H,8,11,2,4,10,10,6,4,1,0,0,0,2023/4
2022-08-14,Torino,Verona,0,1,A,0,1,H,10,8,3,2,12,18,5,4,2,1,0,0,2023/4
2022-08-02,Atalanta,Lazio,1,2,A,0,2,H,18,10,6,3,15,9,2,4,3,0,0,0,2023/4
2022-08-20,Como,Genoa,0,0,D,0,0,H,11,6,4,2,17,12,6,4,2,0,0,0,2023/4
2022-08-24,Monza,Intel Milan,0,1,A,0,0,H,4,17,1,5,10,17,5,3,1,0,0,0,2023/4
2022-08-01,Intel Milan,Bologna,2,0,H,1,0,H,19,13,7,5,12,10,4,7,3,2,0,0,2023/4
2022-08-14,Cagliari,Juventus,0,1,A,0,1,H,10,7,3,2,18,11,4,9,0,2,0,0,2023/4
2022-08-06,Empoli,Intel Milan,0,4,A,0,3,H,6,13,2,5,13,18,3,8,0,3,0,0,2023/4
2022-08-17,Como,Napoli,0,1,A,0,0,H,12,11,4,3,16,17,5,4,0,3,0,0,2023/4
2022-08-15,Bologna,Lazio,1,0,H,0,0,H,7,12,2,5,9,12,11,5,1,1,0,0,2023/4
2022-08-01,Bologna,Torino,0,0,D,0,0,H,16,14,7,5,16,18,5,5,2,2,0,0,2023/4
2022-08-05,Torino,Empoli,0,0,D,0,0,H,16,9,5,4,9,11,4,3,1,3,0,0,2023/4
2022-08-14,Bologna,Roma,0,0,D,0,0,H,9,9,3,3,11,16,7,5,1,0,0,0,2023/4
2022-08-10,Sassuolo,Monza,0,0,D,0,0,H,7,6,3,1,11,16,2,3,2,1,0,0,2023/4
2022-08-11,Udinese,Cagliari,1,0,H,1,0,H,8,4,3,1,14,16,3,3,2,1,0,0,2023/4
2022-08-26,Fiorentina,Napoli,1,1,D,1,0,H,11,8,4,2,16,15,2,7,2,3,0,0,2023/4
2022-08-04,Atalanta,Lecce,0,0,D,0,0,H,11,6,5,2,9,10,2,3,3,2,0,0,2023/4
2022-08-05,AC Milan,Cagliari,1,0,H,1,0,H,13,10,4,3,18,11,5,6,0,1,0,0,2023/4
2022-08-10,Sassuolo,Intel Milan,1,2,A,1,2,H,13,11,5,4,10,11,10,5,1,3,0,0,2023/4
2022-08-18,Empoli,Torino,0,0,D,0,0,H,7,6,2,2,13,17,6,10,1,0,0,0,2023/4
2022-08-05,Atalanta,Intel Milan,2,1,H,0,0,H,16,11,5,4,15,10,6,6,3,0,0,0,2023/4
2022-08-04,Juventus,Verona,1,0,H,0,0,H,15,7,4,2,8,8,2,8,0,3,0,0,2023/4
2022-08-13,Sassuolo,Cagliari,1,1,D,1,0,H,3,3,1,1,18,10,3,7,1,1,0,0,2023/4
2022-08-02,Empoli,Genoa,1,0,H,0,0,H,7,9,2,3,10,8,7,2,0,2,0,0,2023/4
2022-08-13,Lecce,Sassuolo,0,0,D,0,0,H,16,17,7,6,9,11,5,10,3,0,0,0,2023/4
2022-08-21,Genoa,Sassuolo,0,1,A,0,1,H,7,11,3,3,12,13,10,3,0,0,0,0,2023/4
2022-08-12,Venezia,Genoa,0,1,A,0,1,H,8,12,2,5,11,11,6,2,1,2,0,0,2023/4
2022-08-11,Genoa,Como,0,1,A,0,0,H,7,11,3,4,9,8,5,4,2,2,0,0,2023/4
2022-08-12,Lazio,Fiorentina,0,1,A,0,0,H,7,13,2,6,18,9,3,4,2,0,0,0,2023/4
2022-08-07,Intel Milan,Juventus,2,3,A,1,1,H,26,7,7,2,8,17,5,5,1,2,0,0,2023/4
2022-08-11,Monza,Udinese,0,1,A,0,0,H,9,3,2,1,17,18,9,3,3,3,0,0,2023/4
2022-08-08,Atalanta,Cagliari,2,0,H,0,0,H,11,8,3,3,18,16,2,3,2,3,0,0,2023/4
2022-08-17,Lecce,AC Milan,0,2,A,0,0,H,9,10,2,3,8,8,8,7,0,2,0,0,2023/4
2022-08-03,Lecce,Verona,0,1,A,0,1,H,5,13,1,4,12,14,7,5,1,0,0,0,2023/4
2022-08-08,Fiorentina,Lazio,0,1,A,0,0,H,13,4,6,1,17,12,10,6,2,2,0,0,2023/4
2022-08-28,Bologna,Juventus,0,0,D,0,0,H,10,10,4,3,12,18,3,4,1,0,0,0,2023/4
2022-08-05,Monza,Verona,0,0,D,0,0,H,11,10,4,4,11,10,3,4,0,0,0,0,2023/4
2022-08-20,Verona,AC Milan,0,2,A,0,2,H,9,7,3,2,8,14,5,7,0,0,0,0,2023/4
2022-08-04,Juventus,Intel Milan,1,0,H,0,0,H,15,18,4,8,17,10,2,8,3,3,0,0,2023/4
2022-08-13,Atalanta,Roma,1,1,D,0,0,H,8,14,2,5,18,10,6,9,1,2,0,0,2023/4
2022-08-18,Como,Roma,1,0,H,0,0,H,13,6,5,2,18,16,7,6,3,1,0,0,2023/4
2022-08-18,Venezia,Como,0,0,D,0,0,H,7,7,2,3,15,9,2,4,0,1,0,0,2023/4
2022-08-25,AC Milan,Sassuolo,1,1,D,1,0,H,10,8,3,3,12,9,4,7,2,2,0,0,2023/4
2022-08-04,Verona,Intel Milan,2,0,H,1,0,H,10,12,4,5,18,17,4,3,3,2,0,0,2023/4
2022-08-12,Lazio,Cagliari,1,0,H,1,0,H,10,13,3,5,8,16,2,5,0,0,0,0,2023/4
2022-08-19,Sassuolo,AC Milan,3,0,H,2,0,H,16,10,4,3,13,12,10,8,3,1,0,0,2023/4
2022-08-15,Intel Milan,Roma,4,0,H,2,0,H,14,22,6,7,10,17,7,7,2,1,0,0,2023/4
2022-08-19,Cagliari,Venezia,0,0,D,0,0,H,9,11,4,4,16,10,5,9,2,2,0,0,2023/4
2022-08-10,AC Milan,Torino,2,0,H,0,0,H,13,8,4,3,15,8,7,5,1,1,0,0,2023/4
2022-08-14,Udinese,Juventus,1,1,D,0,0,H,10,8,3,2,8,10,6,6,1,2,0,0,2023/4
2022-08-03,Venezia,Lazio,1,0,H,0,0,H,5,8,2,3,11,12,3,2,0,3,0,0,2023/4
2022-08-12,Lazio,Intel Milan,0,3,A,0,0,H,15,19,6,9,12,9,4,5,3,2,0,0,2023/4
2022-08-15,Monza,Venezia,0,1,A,0,1,H,10,8,3,3,17,8,4,7,2,2,0,0,2023/4
2022-08-07,Genoa,Bologna,0,1,A,0,0,H,9,13,3,5,17,14,6,4,0,0,0,0,2023/4
2022-08-26,Napoli,Intel Milan,1,0,H,0,0,H,16,11,7,4,17,14,3,7,2,3,0,0,2023/4
2022-08-13,Atalanta,AC Milan,2,0,H,0,0,H,13,15,4,7,12,14,6,5,2,3,0,0,2023/4
2022-08-27,Napoli,Fiorentina,0,0,D,0,0,H,16,11,6,4,13,14,3,4,1,2,0,0,2023/4
2022-08-22,Roma,Genoa,0,0,D,0,0,H,10,3,4,1,9,18,4,6,2,1,0,0,2023/4
2022-08-12,Sassuolo,Verona,0,0,D,0,0,H,12,13,4,5,15,8,4,6,1,3,0,0,2023/4
2022-08-27,Empoli,Lazio,0,1,A,0,1,H,8,8,2,2,9,12,5,3,1,1,0,0,2023/4
2022-08-22,Lazio,Genoa,0,0,D,0,0,H,10,11,3,3,16,14,6,3,2,0,0,0,2023/4
2022-08-28,Cagliari,Como,0,0,D,0,0,H,7,5,3,2,16,8,6,4,2,1,0,0,2023/4
2022-08-02,Genoa,Empoli,1,1,D,0,0,H,11,10,4,4,13,11,8,5,0,3,0,0,2023/4
2022-08-26,Lecce,Juventus,1,0,H,1,0,H,11,11,4,4,8,11,2,4,2,0,0,0,2023/4
2022-08-19,Torino,Udinese,0,0,D,0,0,H,7,8,2,3,10,9,5,8,0,0,0,0,2023/4
2022-08-02,Monza,Napoli,0,0,D,0,0,H,9,11,4,4,17,13,9,9,3,2,0,0,2023/4
2022-08-01,Intel Milan,Fiorentina,1,1,D,0,1,H,20,10,7,4,14,17,5,9,0,2,0,0,2023/4
2022-08-21,Verona,Venezia,2,2,D,0,2,H,6,10,2,3,12,11,5,3,0,2,0,0,2023/4
2022-08-20,Empoli,Sassuolo,0,0,D,0,0,H,10,8,3,3,15,17,3,2,1,3,0,0,2023/4
2022-08-06,Venezia,Bologna,0,0,D,0,0,H,6,14,1,5,12,11,5,2,3,0,0,0,2023/4
2022-08-02,Lecce,Monza,3,0,H,3,0,H,9,10,3,4,13,14,8,6,3,2,0,0,2023/4
2022-08-22,Como,Atalanta,0,1,A,0,1,H,9,9,4,3,11,12,3,5,1,0,0,0,2023/4
