Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,Season
2022-08-13,Alavés,Las Palmas,1,0,H,0,0,H,7,8,2,2,18,17,2,5,1,1,0,0,2023/4
2022-08-10,Athletic Bilbao,Sevilla,1,2,A,1,0,H,9,15,2,6,17,17,2,5,1,1,0,0,2023/4
2022-08-08,Getafe,Barcelona,0,1,A,0,0,H,7,23,3,10,12,10,6,6,3,3,0,0,2023/4
2022-08-01,Athletic Bilbao,Mallorca,0,0,D,0,0,H,13,10,4,4,16,15,2,8,1,3,0,0,2023/4
2022-08-21,Celta,Vallecano,0,0,D,0,0,H,10,17,3,8,15,10,2,9,1,2,0,0,2023/4
2022-08-11,Las Palmas,Real Valladolid,0,1,A,0,0,H,9,10,3,4,18,18,5,7,2,1,0,0,2023/4
2022-08-01,Vallecano,Las Palmas,0,0,D,0,0,H,9,5,3,2,12,8,2,4,2,3,0,0,2023/4
2022-08-20,Atletico Madrid,Vallecano,0,0,D,0,0,H,11,6,3,2,14,13,3,8,0,1,0,0,2023/4
2022-08-22,Celta,Valencia,0,1,A,0,0,H,14,8,5,2,12,9,8,9,3,3,0,0,2023/4
2022-08-18,Athletic Bilbao,Osasuna,0,0,D,0,0,H,12,7,5,2,15,14,10,4,0,1,0,0,2023/4
2022-08-25,Leganés,Real Sociedad,0,0,D,0,0,H,9,5,3,1,9,12,2,4,1,2,0,0,2023/4
2022-08-28,Las Palmas,Mallorca,1,0,H,0,0,H,4,9,1,4,16,12,2,2,0,0,0,0,2023/4
2022-08-22,Real Madrid,Mallorca,3,0,H,1,0,H,26,8,11,2,16,14,6,7,3,3,0,0,2023/4
2022-08-17,Getafe,Mallorca,0,2,A,0,1,H,10,14,4,6,11,9,4,8,0,1,0,0,2023/4
2022-08-02,Alavés,Vallecano,0,1,A,0,0,H,4,17,1,8,9,14,3,7,0,2,0,0,2023/4
2022-08-02,Alavés,Barcelona,0,3,A,0,2,H,9,13,2,5,15,14,5,5,1,1,0,0,2023/4
2022-08-02,Real Valladolid,Real Sociedad,0,0,D,0,0,H,10,11,4,4,13,11,2,4,2,2,0,0,2023/4
2022-08-06,Getafe,Real Betis,0,0,D,0,0,H,4,12,1,4,8,15,2,2,1,3,0,0,2023/4
2022-08-01,Villarreal,Espanyol,3,1,H,0,1,H,13,6,4,1,16,9,3,5,3,3,0,0,2023/4
2022-08-20,Real Sociedad,Leganés,0,0,D,0,0,H,7,8,3,3,9,12,7,6,0,3,0,0,2023/4
2022-08-07,Celta,Athletic Bilbao,1,1,D,1,0,H,10,9,3,4,11,15,3,7,1,0,0,0,2023/4
2022-08-06,Girona,Getafe,0,0,D,0,0,H,8,10,2,4,11,13,7,7,3,0,0,0,2023/4
2022-08-06,Real Valladolid,Sevilla,2,0,H,2,0,H,7,6,2,2,18,9,5,3,0,1,0,0,2023/4
2022-08-17,Vallecano,Real Madrid,0,1,A,0,0,H,18,13,8,4,18,13,5,5,1,3,0,0,2023/4
2022-08-07,Leganés,Valencia,0,0,D,0,0,H,6,11,2,3,15,9,5,4,2,2,0,0,2023/4
2022-08-11,Getafe,Real Madrid,1,4,A,1,0,H,9,13,4,6,8,10,3,6,3,2,0,0,2023/4
2022-08-02,Sevilla,Espanyol,0,1,A,0,1,H,9,10,2,3,11,15,2,2,1,2,0,0,2023/4
2022-08-15,Villarreal,Sevilla,0,0,D,0,0,H,11,9,4,4,15,18,3,2,1,1,0,0,2023/4
2022-08-27,Osasuna,Villarreal,2,0,H,1,0,H,5,6,2,2,17,16,2,3,1,0,0,0,2023/4
2022-08-19,Real Betis,Celta,1,1,D,1,0,H,12,6,5,2,16,13,3,5,3,3,0,0,2023/4
2022-08-18,Sevilla,Real Betis,0,0,D,0,0,H,8,12,3,5,11,9,8,6,1,2,0,0,2023/4
2022-08-24,Mallorca,Real Valladolid,2,2,D,1,0,H,6,10,2,3,8,15,3,5,3,3,0,0,2023/4
2022-08-13,Real Betis,Villarreal,0,1,A,0,1,H,11,18,4,7,15,11,3,6,3,1,0,0,2023/4
2022-08-05,Athletic Bilbao,Las Palmas,1,0,H,0,0,H,10,9,4,3,9,18,5,5,1,1,0,0,2023/4
2022-08-13,Atletico Madrid,Leganés,0,1,A,0,1,H,11,10,4,3,18,18,5,8,2,0,0,0,2023/4
2022-08-09,Valencia,Athletic Bilbao,1,1,D,0,1,H,12,8,4,2,14,17,4,2,1,0,0,0,2023/4
2022-08-05,Espanyol,Atletico Madrid,0,1,A,0,0,H,13,12,4,5,13,17,10,6,3,3,0,0,2023/4
2022-08-22,Athletic Bilbao,Real Sociedad,2,0,H,2,0,H,13,6,5,2,12,11,2,4,3,2,0,0,2023/4
2022-08-02,Girona,Leganés,0,0,D,0,0,H,7,9,3,2,13,8,6,2,1,3,0,0,2023/4
2022-08-10,Athletic Bilbao,Villarreal,2,1,H,1,1,H,14,8,6,3,18,10,7,9,2,2,0,0,2023/4
2022-08-03,Real Valladolid,Espanyol,0,0,D,0,0,H,10,5,4,1,12,13,6,7,3,3,0,0,2023/4
2022-08-03,Girona,Valencia,0,0,D,0,0,H,12,9,3,3,13,10,5,6,1,3,0,0,2023/4
2022-08-06,Getafe,Real Valladolid,0,0,D,0,0,H,6,11,2,5,8,17,4,6,3,2,0,0,2023/4
2022-08-22,Osasuna,Mallorca,0,0,D,0,0,H,12,12,5,5,15,15,7,5,3,3,0,0,2023/4
2022-08-16,Mallorca,Getafe,1,0,H,0,0,H,3,15,1,5,10,10,6,7,2,1,0,0,2023/4
2022-08-22,Valencia,Espanyol,0,0,D,0,0,H,12,6,5,2,16,8,5,6,3,1,0,0,2023/4
2022-08-01,Celta,Real Valladolid,0,0,D,0,0,H,7,7,2,3,18,13,6,4,3,3,0,0,2023/4
2022-08-22,Real Valladolid,Osasuna,0,0,D,0,0,H,8,8,3,2,9,10,5,5,2,1,0,0,2023/4
2022-08-17,Las Palmas,Athletic Bilbao,0,0,D,0,0,H,8,12,2,4,14,15,6,12,3,1,0,0,2023/4
2022-08-08,Real Madrid,Leganés,0,0,D,0,0,H,11,7,4,2,18,10,5,6,2,3,0,0,2023/4
2022-08-19,Athletic Bilbao,Alavés,1,0,H,1,0,H,12,6,5,2,9,13,3,4,3,1,0,0,2023/4
2022-08-25,Las Palmas,Real Betis,1,0,H,1,0,H,6,9,2,3,13,15,4,5,1,2,0,0,2023/4
2022-08-08,Girona,Osasuna,0,1,A,0,0,H,6,10,2,4,11,13,6,2,2,0,0,0,2023/4
2022-08-13,Villarreal,Las Palmas,0,0,D,0,0,H,11,13,4,5,13,13,3,4,0,3,0,0,2023/4
2022-08-01,Celta,Getafe,0,0,D,0,0,H,11,11,5,4,17,13,2,2,3,2,0,0,2023/4
2022-08-04,Vallecano,Girona,2,0,H,2,0,H,11,9,3,3,18,16,7,2,0,0,0,0,2023/4
2022-08-27,Villarreal,Osasuna,1,0,H,0,0,H,16,6,5,2,13,17,5,2,1,2,0,0,2023/4
2022-08-03,Girona,Athletic Bilbao,0,2,A,0,1,H,7,14,2,5,13,12,2,5,3,0,0,0,2023/4
2022-08-12,Osasuna,Real Valladolid,0,0,D,0,0,H,4,7,1,3,17,11,3,6,3,3,0,0,2023/4
2022-08-15,Girona,Espanyol,0,0,D,0,0,H,10,15,3,6,13,8,4,3,0,2,0,0,2023/4
2022-08-10,Sevilla,Las Palmas,0,1,A,0,1,H,12,7,5,3,9,8,2,3,2,1,0,0,2023/4
2022-08-19,Real Valladolid,Girona,1,0,H,0,0,H,9,5,4,1,16,15,5,7,0,1,0,0,2023/4
2022-08-17,Valencia,Getafe,0,0,D,0,0,H,8,17,2,5,16,16,5,9,2,3,0,0,2023/4
2022-08-26,Las Palmas,Barcelona,2,0,H,0,0,H,20,13,7,6,14,14,8,4,0,2,0,0,2023/4
2022-08-18,Athletic Bilbao,Leganés,1,1,D,1,0,H,11,5,4,2,15,12,5,7,2,1,0,0,2023/4
2022-08-22,Real Madrid,Las Palmas,2,0,H,2,0,H,13,8,5,3,12,16,6,6,2,3,0,0,2023/4
2022-08-20,Mallorca,Alavés,0,0,D,0,0,H,8,9,2,3,12,10,4,4,1,2,0,0,2023/4
2022-08-14,Real Valladolid,Barcelona,1,1,D,1,0,H,8,17,3,7,13,8,6,3,1,0,0,0,2023/4
2022-08-08,Atletico Madrid,Mallorca,2,0,H,2,0,H,8,9,3,3,17,18,4,7,1,0,0,0,2023/4
2022-08-27,Atletico Madrid,Osasuna,0,1,A,0,1,H,8,15,3,7,9,13,4,6,2,0,0,0,2023/4
2022-08-21,Barcelona,Las Palmas,0,0,D,0,0,H,9,10,3,4,18,14,5,4,1,0,0,0,2023/4
2022-08-13,Celta,Atletico Madrid,3,0,H,0,0,H,9,9,3,3,17,17,7,4,3,1,0,0,2023/4
2022-08-15,Las Palmas,Celta,0,0,D,0,0,H,11,7,5,2,18,15,4,5,2,3,0,0,2023/4
2022-08-24,Athletic Bilbao,Getafe,1,0,H,0,0,H,7,14,2,5,10,13,3,6,2,1,0,0,2023/4
2022-08-23,Getafe,Atletico Madrid,2,1,H,1,1,H,8,14,2,6,16,9,6,2,1,1,0,0,2023/4
2022-08-21,Las Palmas,Alavés,1,0,H,0,0,H,10,5,4,2,8,18,2,6,2,0,0,0,2023/4
2022-08-14,Real Sociedad,Mallorca,2,2,D,2,0,H,10,6,4,2,12,15,7,6,1,1,0,0,2023/4
2022-08-16,Barcelona,Sevilla,2,0,H,1,0,H,17,14,5,4,14,16,5,11,0,3,0,0,2023/4
2022-08-09,Real Valladolid,Las Palmas,0,1,A,0,1,H,14,8,5,3,13,16,5,3,2,3,0,0,2023/4
2022-08-05,Girona,Atletico Madrid,1,0,H,0,0,H,15,13,6,3,17,9,3,8,3,3,0,0,2023/4
2022-08-18,Sevilla,Barcelona,1,0,H,0,0,H,10,7,4,2,10,15,6,4,0,3,0,0,2023/4
2022-08-23,Osasuna,Getafe,1,0,H,0,0,H,9,6,3,2,11,17,7,3,1,0,0,0,2023/4
2022-08-20,Barcelona,Villarreal,1,2,A,0,0,H,17,13,7,5,11,14,9,2,1,0,0,0,2023/4
2022-08-21,Leganés,Espanyol,0,0,D,0,0,H,8,11,3,4,12,11,3,7,1,1,0,0,2023/4
2022-08-26,Leganés,Real Betis,0,0,D,0,0,H,6,7,2,3,17,16,6,5,1,2,0,0,2023/4
2022-08-21,Athletic Bilbao,Espanyol,0,0,D,0,0,H,8,13,3,5,15,15,3,8,1,1,0,0,2023/4
2022-08-09,Real Madrid,Sevilla,1,0,H,0,0,H,20,14,9,5,12,17,6,9,3,0,0,0,2023/4
2022-08-15,Real Madrid,Real Betis,2,3,A,2,2,H,12,7,5,3,8,10,4,6,1,3,0,0,2023/4
2022-08-15,Espanyol,Sevilla,0,0,D,0,0,H,11,7,3,3,16,15,8,2,0,1,0,0,2023/4
2022-08-18,Osasuna,Las Palmas,0,0,D,0,0,H,4,7,1,2,16,11,14,3,1,1,0,0,2023/4
2022-08-12,Real Sociedad,Atletico Madrid,2,0,H,2,0,H,15,10,7,3,14,8,7,4,1,1,0,0,2023/4
2022-08-26,Real Betis,Leganés,1,0,H,1,0,H,6,5,2,1,18,15,5,8,3,2,0,0,2023/4
2022-08-22,Osasuna,Atletico Madrid,0,0,D,0,0,H,4,10,1,4,16,13,3,4,1,1,0,0,2023/4
2022-08-25,Real Sociedad,Valencia,0,0,D,0,0,H,8,9,2,4,8,11,4,5,0,2,0,0,2023/4
2022-08-19,Real Valladolid,Villarreal,0,0,D,0,0,H,14,6,5,1,17,13,2,3,0,3,0,0,2023/4
2022-08-24,Real Valladolid,Getafe,0,0,D,0,0,H,11,8,3,2,17,9,4,4,0,1,0,0,2023/4
2022-08-24,Villarreal,Getafe,1,1,D,0,1,H,12,7,5,3,13,18,3,4,0,0,0,0,2023/4
2022-08-07,Alavés,Mallorca,0,1,A,0,1,H,10,13,4,5,8,17,5,7,1,0,0,0,2023/4
2022-08-16,Athletic Bilbao,Vallecano,1,0,H,0,0,H,11,7,3,3,9,17,2,10,0,1,0,0,2023/4
2022-08-06,Real Valladolid,Mallorca,0,0,D,0,0,H,6,6,2,1,9,18,10,2,3,3,0,0,2023/4
2022-08-24,Vallecano,Villarreal,1,0,H,1,0,H,9,10,2,4,18,9,3,4,0,0,0,0,2023/4
2022-08-20,Espanyol,Vallecano,0,0,D,0,0,H,6,4,2,1,8,15,3,9,1,2,0,0,2023/4
2022-08-07,Las Palmas,Real Sociedad,0,1,A,0,1,H,9,6,4,2,17,11,6,4,0,2,0,0,2023/4
2022-08-22,Vallecano,Real Valladolid,0,1,A,0,0,H,5,10,1,4,10,15,5,4,2,0,0,0,2023/4
2022-08-01,Getafe,Vallecano,1,0,H,0,0,H,9,14,3,4,16,18,4,4,3,1,0,0,2023/4
2022-08-05,Real Sociedad,Real Madrid,1,1,D,0,1,H,4,13,1,4,10,17,7,5,2,3,0,0,2023/4
2022-08-12,Real Madrid,Vallecano,3,0,H,3,0,H,16,11,6,4,13,14,7,4,0,0,0,0,2023/4
2022-08-05,Barcelona,Osasuna,2,0,H,2,0,H,13,15,5,6,17,15,9,10,0,0,0,0,2023/4
2022-08-12,Alavés,Real Sociedad,1,1,D,0,1,H,11,9,3,3,16,13,6,3,2,3,0,0,2023/4
2022-08-03,Athletic Bilbao,Real Valladolid,1,0,H,0,0,H,6,7,2,2,10,8,3,7,1,3,0,0,2023/4
2022-08-08,Las Palmas,Getafe,0,0,D,0,0,H,13,10,4,3,16,15,4,3,2,0,0,0,2023/4
2022-08-03,Sevilla,Real Sociedad,1,0,H,0,0,H,12,9,4,3,14,14,3,3,0,3,0,0,2023/4
2022-08-04,Vallecano,Mallorca,0,0,D,0,0,H,15,11,5,4,13,13,5,4,2,1,0,0,2023/4
2022-08-23,Vallecano,Barcelona,0,2,A,0,1,H,8,13,3,4,12,8,6,2,1,0,0,0,2023/4
2022-08-16,Real Sociedad,Real Betis,0,0,D,0,0,H,12,15,5,5,17,18,9,2,3,2,0,0,2023/4
2022-08-19,Girona,Alavés,0,0,D,0,0,H,7,10,2,3,18,13,6,5,2,2,0,0,2023/4
2022-08-04,Valencia,Sevilla,0,0,D,0,0,H,7,7,2,2,10,12,4,5,3,3,0,0,2023/4
2022-08-26,Girona,Sevilla,0,1,A,0,0,H,9,14,2,4,16,9,4,2,0,1,0,0,2023/4
2022-08-04,Barcelona,Alavés,4,0,H,3,0,H,20,13,9,5,15,14,2,7,2,0,0,0,2023/4
2022-08-04,Real Sociedad,Alavés,0,0,D,0,0,H,12,9,3,2,18,13,5,3,3,0,0,0,2023/4
2022-08-23,Celta,Real Sociedad,0,1,A,0,1,H,5,7,2,3,8,15,3,7,0,1,0,0,2023/4
2022-08-23,Espanyol,Villarreal,0,1,A,0,1,H,7,10,2,3,11,13,6,3,0,0,0,0,2023/4
2022-08-16,Celta,Alavés,1,0,H,0,0,H,9,9,4,4,12,11,3,10,3,1,0,0,2023/4
2022-08-12,Sevilla,Osasuna,1,0,H,1,0,H,12,6,3,2,16,16,2,10,2,3,0,0,2023/4
2022-08-04,Alavés,Leganés,1,0,H,1,0,H,7,5,2,1,16,8,5,9,2,1,0,0,2023/4
2022-08-06,Real Betis,Girona,1,1,D,0,0,H,7,7,3,2,15,12,3,5,3,3,0,0,2023/4
2022-08-08,Espanyol,Celta,1,0,H,1,0,H,10,15,3,4,10,15,6,5,0,0,0,0,2023/4
2022-08-11,Sevilla,Real Valladolid,0,0,D,0,0,H,5,5,1,1,18,17,7,5,0,0,0,0,2023/4
2022-08-04,Barcelona,Getafe,2,0,H,1,0,H,26,4,10,1,12,8,7,4,0,2,0,0,2023/4
2022-08-23,Celta,Real Betis,0,0,D,0,0,H,7,5,3,1,17,18,8,4,2,0,0,0,2023/4
2022-08-06,Sevilla,Getafe,0,2,A,0,0,H,9,8,3,2,8,12,4,4,0,2,0,0,2023/4
2022-08-26,Sevilla,Real Madrid,3,0,H,2,0,H,17,15,6,7,17,16,2,3,3,1,0,0,2023/4
2022-08-27,Girona,Real Madrid,1,1,D,0,1,H,13,15,5,6,14,14,5,9,2,0,0,0,2023/4
2022-08-10,Valencia,Las Palmas,0,0,D,0,0,H,13,10,4,3,8,15,2,9,3,2,0,0,2023/4
2022-08-07,Barcelona,Espanyol,0,1,A,0,0,H,14,10,6,3,16,18,6,3,2,0,0,0,2023/4
2022-08-09,Barcelona,Athletic Bilbao,5,2,H,3,0,H,16,9,4,3,10,14,6,7,1,0,0,0,2023/4
2022-08-28,Real Betis,Real Sociedad,2,1,H,0,0,H,7,12,2,5,10,9,6,5,0,3,0,0,2023/4
2022-08-26,Real Sociedad,Villarreal,0,1,A,0,0,H,16,11,6,3,18,18,7,3,2,0,0,0,2023/4
2022-08-03,Vallecano,Leganés,0,0,D,0,0,H,5,10,2,4,11,13,3,2,3,1,0,0,2023/4
2022-08-27,Getafe,Villarreal,0,1,A,0,0,H,8,3,3,1,16,16,2,4,2,0,0,0,2023/4
2022-08-09,Las Palmas,Villarreal,0,0,D,0,0,H,8,7,3,3,12,16,2,3,1,1,0,0,2023/4
2022-08-17,Villarreal,Alavés,0,0,D,0,0,H,12,10,5,3,11,17,6,3,3,2,0,0,2023/4
2022-08-09,Espanyol,Las Palmas,0,0,D,0,0,H,13,10,4,4,16,8,5,5,3,3,0,0,2023/4
2022-08-07,Girona,Vallecano,1,0,H,1,0,H,14,10,6,3,14,17,5,2,0,2,0,0,2023/4
2022-08-06,Villarreal,Real Madrid,0,2,A,0,1,H,11,16,4,5,16,15,7,3,2,1,0,0,2023/4
2022-08-24,Girona,Real Valladolid,0,0,D,0,0,H,12,6,5,1,14,17,9,6,3,0,0,0,2023/4
2022-08-26,Real Madrid,Villarreal,1,1,D,0,1,H,17,10,5,3,9,17,3,6,3,0,0,0,2023/4
2022-08-06,Mallorca,Real Betis,0,0,D,0,0,H,11,10,5,4,15,12,2,5,1,2,0,0,2023/4
2022-08-26,Sevilla,Leganés,0,0,D,0,0,H,15,5,6,1,18,18,6,7,3,1,0,0,2023/4
2022-08-21,Real Madrid,Barcelona,4,0,H,4,0,H,14,26,5,9,12,17,8,6,3,3,0,0,2023/4
2022-08-09,Atletico Madrid,Getafe,2,0,H,2,0,H,13,6,6,2,15,16,6,6,2,1,0,0,2023/4
2022-08-05,Real Betis,Barcelona,1,1,D,1,0,H,11,14,4,4,10,13,5,5,1,3,0,0,2023/4
2022-08-26,Leganés,Osasuna,0,0,D,0,0,H,14,3,4,1,11,12,4,2,3,1,0,0,2023/4
2022-08-16,Espanyol,Valencia,0,0,D,0,0,H,7,7,2,2,10,16,4,7,3,0,0,0,2023/4
2022-08-07,Valencia,Real Valladolid,0,0,D,0,0,H,6,11,1,3,9,17,5,5,1,2,0,0,2023/4
2022-08-27,Espanyol,Mallorca,0,0,D,0,0,H,7,8,2,2,11,14,6,4,0,1,0,0,2023/4
2022-08-08,Real Sociedad,Real Valladolid,0,0,D,0,0,H,8,11,3,4,8,12,5,7,2,0,0,0,2023/4
2022-08-12,Girona,Las Palmas,0,0,D,0,0,H,12,3,5,1,12,12,8,5,3,1,0,0,2023/4
2022-08-28,Leganés,Athletic Bilbao,1,0,H,1,0,H,8,7,3,3,11,12,7,10,2,0,0,0,2023/4
2022-08-24,Leganés,Atletico Madrid,1,0,H,1,0,H,4,9,1,3,15,9,7,5,1,2,0,0,2023/4
2022-08-18,Real Valladolid,Atletico Madrid,1,0,H,0,0,H,14,11,5,3,8,14,6,7,3,1,0,0,2023/4
2022-08-04,Celta,Sevilla,1,0,H,1,0,H,12,8,4,3,11,13,7,10,1,3,0,0,2023/4
2022-08-18,Leganés,Real Valladolid,0,0,D,0,0,H,8,14,3,5,17,11,7,6,3,3,0,0,2023/4
2022-08-28,Real Betis,Las Palmas,0,2,A,0,0,H,9,6,3,2,9,13,6,5,2,2,0,0,2023/4
2022-08-05,Las Palmas,Espanyol,0,0,D,0,0,H,7,11,2,3,17,18,3,3,1,0,0,0,2023/4
2022-08-13,Alavés,Villarreal,0,0,D,0,0,H,7,9,3,3,8,13,6,3,0,0,0,0,2023/4
2022-08-20,Alavés,Getafe,1,1,D,0,0,H,9,11,4,3,16,16,9,5,3,1,0,0,2023/4
2022-08-04,Mallorca,Barcelona,1,2,A,0,2,H,11,8,5,3,16,17,6,3,2,2,0,0,2023/4
2022-08-20,Valencia,Girona,0,0,D,0,0,H,4,7,1,2,18,18,4,3,2,1,0,0,2023/4
2022-08-13,Vallecano,Osasuna,1,1,D,1,0,H,10,6,3,1,14,18,8,3,2,3,0,0,2023/4
2022-08-06,Celta,Real Madrid,1,1,D,1,1,H,16,11,5,4,8,12,4,2,2,3,0,0,2023/4
2022-08-01,Las Palmas,Atletico Madrid,0,0,D,0,0,H,12,4,4,1,17,15,2,12,2,2,0,0,2023/4
2022-08-14,Real Madrid,Valencia,2,1,H,0,0,H,20,8,8,3,10,11,7,6,2,2,0,0,2023/4
2022-08-06,Osasuna,Sevilla,0,0,D,0,0,H,10,8,4,3,14,13,5,7,2,0,0,0,2023/4
2022-08-02,Celta,Barcelona,1,1,D,1,1,H,9,11,3,4,8,18,4,5,3,1,0,0,2023/4
2022-08-25,Sevilla,Valencia,0,0,D,0,0,H,11,11,3,3,15,14,6,4,3,3,0,0,2023/4
2022-08-01,Leganés,Alavés,1,0,H,0,0,H,8,8,2,2,9,9,2,3,1,2,0,0,2023/4
2022-08-17,Las Palmas,Real Madrid,0,3,A,0,0,H,9,12,3,5,12,16,2,5,3,0,0,0,2023/4
2022-08-19,Villarreal,Atletico Madrid,0,1,A,0,0,H,16,13,6,4,16,14,4,2,3,3,0,0,2023/4
2022-08-20,Real Sociedad,Celta,0,1,A,0,1,H,8,5,3,1,13,15,6,3,0,2,0,0,2023/4
2022-08-06,Villarreal,Leganés,1,1,D,0,0,H,7,10,2,3,18,14,3,4,0,1,0,0,2023/4
2022-08-08,Celta,Mallorca,0,1,A,0,1,H,5,4,1,1,15,13,5,4,1,3,0,0,2023/4
2022-08-02,Atletico Madrid,Espanyol,1,2,A,1,0,H,9,9,3,4,15,16,5,2,2,1,0,0,2023/4
2022-08-04,Getafe,Las Palmas,0,0,D,0,0,H,10,10,4,3,18,16,9,2,1,2,0,0,2023/4
2022-08-02,Real Valladolid,Alavés,2,0,H,1,0,H,7,8,3,3,8,18,6,4,3,2,0,0,2023/4
2022-08-05,Osasuna,Athletic Bilbao,0,0,D,0,0,H,9,9,3,3,11,9,7,2,0,1,0,0,2023/4
2022-08-25,Real Madrid,Espanyol,1,0,H,1,0,H,15,11,6,4,16,17,7,6,3,0,0,0,2023/4
2022-08-22,Osasuna,Girona,0,0,D,0,0,H,8,9,3,3,12,18,3,5,1,3,0,0,2023/4
2022-08-22,Espanyol,Real Valladolid,1,0,H,0,0,H,9,11,4,4,10,9,4,3,3,2,0,0,2023/4
2022-08-20,Villarreal,Real Sociedad,0,0,D,0,0,H,15,7,4,3,14,11,5,3,0,2,0,0,2023/4
2022-08-26,Leganés,Barcelona,0,2,A,0,1,H,6,13,1,5,11,13,7,3,1,2,0,0,2023/4
2022-08-01,Espanyol,Osasuna,0,0,D,0,0,H,4,10,1,4,8,18,4,8,0,0,0,0,2023/4
2022-08-03,Osasuna,Real Sociedad,1,2,A,0,1,H,8,14,3,5,14,13,4,7,1,2,0,0,2023/4
2022-08-14,Athletic Bilbao,Valencia,1,1,D,0,1,H,9,8,4,2,8,16,4,4,1,2,0,0,2023/4
2022-08-26,Espanyol,Real Betis,0,0,D,0,0,H,9,8,3,3,16,9,6,3,0,2,0,0,2023/4
2022-08-17,Barcelona,Leganés,1,0,H,1,0,H,14,5,4,1,16,18,4,5,2,3,0,0,2023/4
2022-08-17,Atletico Madrid,Sevilla,0,0,D,0,0,H,13,10,5,4,10,17,4,8,0,2,0,0,2023/4
2022-08-16,Real Madrid,Celta,2,0,H,2,0,H,21,10,8,3,9,12,2,2,3,1,0,0,2023/4
2022-08-20,Real Betis,Vallecano,0,0,D,0,0,H,10,10,4,4,16,14,6,4,2,1,0,0,2023/4
2022-08-19,Villarreal,Barcelona,2,0,H,1,0,H,5,17,2,7,15,10,6,6,1,1,0,0,2023/4
2022-08-22,Celta,Girona,0,1,A,0,0,H,4,11,1,5,16,15,7,6,0,3,0,0,2023/4
2022-08-06,Mallorca,Sevilla,0,1,A,0,1,H,10,5,4,1,16,16,7,5,0,1,0,0,2023/4
2022-08-08,Osasuna,Celta,0,0,D,0,0,H,5,3,2,1,10,8,5,2,0,0,0,0,2023/4
2022-08-01,Atletico Madrid,Celta,2,1,H,2,1,H,10,13,3,4,16,18,4,5,3,3,0,0,2023/4
2022-08-13,Osasuna,Alavés,0,1,A,0,0,H,19,10,8,3,9,12,4,5,0,1,0,0,2023/4
2022-08-03,Atletico Madrid,Villarreal,1,1,D,1,0,H,11,10,4,3,17,16,7,5,0,3,0,0,2023/4
2022-08-05,Sevilla,Celta,0,0,D,0,0,H,9,5,4,2,11,13,6,4,2,3,0,0,2023/4
2022-08-02,Alavés,Real Valladolid,0,0,D,0,0,H,12,9,5,4,8,11,5,4,0,3,0,0,2023/4
2022-08-27,Vallecano,Real Betis,0,0,D,0,0,H,10,7,3,2,12,13,7,5,3,3,0,0,2023/4
2022-08-14,Las Palmas,Vallecano,1,1,D,0,0,H,8,5,3,1,18,14,5,4,3,2,0,0,2023/4
2022-08-10,Alavés,Celta,1,1,D,1,1,H,8,10,3,4,9,9,6,5,1,2,0,0,2023/4
2022-08-27,Valencia,Atletico Madrid,0,2,A,0,1,H,11,12,4,4,17,12,4,4,3,0,0,0,2023/4
2022-08-14,Valencia,Real Betis,0,0,D,0,0,H,10,13,4,5,14,16,8,10,1,2,0,0,2023/4
2022-08-13,Vallecano,Espanyol,2,0,H,0,0,H,9,14,4,5,10,14,5,6,3,0,0,0,2023/4
2022-08-21,Osasuna,Barcelona,1,0,H,1,0,H,3,13,1,5,17,9,4,7,3,3,0,0,2023/4
2022-08-14,Alavés,Athletic Bilbao,1,0,H,1,0,H,3,8,1,3,10,13,4,5,3,0,0,0,2023/4
2022-08-05,Athletic Bilbao,Barcelona,0,1,A,0,1,H,10,12,3,5,8,9,3,6,1,3,0,0,2023/4
2022-08-21,Real Sociedad,Espanyol,0,0,D,0,0,H,14,5,5,2,16,17,3,3,1,3,0,0,2023/4
2022-08-19,Sevilla,Villarreal,1,0,H,0,0,H,7,12,2,3,13,10,5,5,0,3,0,0,2023/4
2022-08-16,Barcelona,Vallecano,3,0,H,1,0,H,20,14,9,4,15,12,5,4,0,1,0,0,2023/4
2022-08-18,Valencia,Mallorca,0,0,D,0,0,H,9,5,3,1,18,18,6,3,1,2,0,0,2023/4
2022-08-09,Valencia,Vallecano,0,0,D,0,0,H,9,21,3,6,10,10,5,7,1,3,0,0,2023/4
2022-08-09,Athletic Bilbao,Real Betis,0,0,D,0,0,H,11,5,4,2,13,12,6,7,1,0,0,0,2023/4
2022-08-27,Real Sociedad,Athletic Bilbao,3,4,A,2,4,H,15,10,5,3,8,13,4,10,3,1,0,0,2023/4
2022-08-16,Atletico Madrid,Barcelona,0,1,A,0,0,H,18,11,5,5,8,17,5,5,0,0,0,0,2023/4
2022-08-14,Barcelona,Mallorca,2,0,H,2,0,H,16,10,7,4,12,8,6,7,3,1,0,0,2023/4
2022-08-06,Leganés,Vallecano,1,0,H,1,0,H,9,7,4,2,16,10,4,4,2,2,0,0,2023/4
2022-08-27,Leganés,Getafe,0,0,D,0,0,H,9,12,3,5,16,10,7,5,1,2,0,0,2023/4
2022-08-13,Girona,Real Betis,0,1,A,0,0,H,9,11,2,4,16,13,4,5,0,3,0,0,2023/4
